,emg_max_0,emg_max_1,emg_max_2,emg_0,emg_1,emg_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2
0,541.0,580.0,619.0,514.0,396.0,386.0,504.0,541.0,541.0,541.0,541.0,486.0,486.0,486.0,486.0,438.0,438.0,438.0,438.0,438.0,498.0,498.0,498.0,498.0,514.0,514.0,580.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,498.0,456.0,456.0,456.0,456.0,456.0,431.0,431.0,431.0,431.0,396.0,396.0,619.0,560.0,560.0,560.0,560.0,563.0,563.0,563.0,563.0,462.0,462.0,462.0,462.0,462.0,573.0,573.0,573.0,573.0,386.0,386.0,115.0,243.0,393.0,510.1111111111111,536.9555555555555,539.3777777777777,438.0,396.0,386.0
0,541.0,498.0,573.0,466.0,382.0,479.0,541.0,486.0,486.0,486.0,486.0,438.0,438.0,438.0,438.0,438.0,498.0,498.0,498.0,498.0,514.0,514.0,514.0,514.0,466.0,466.0,496.0,498.0,498.0,498.0,498.0,456.0,456.0,456.0,456.0,456.0,431.0,431.0,431.0,431.0,396.0,396.0,396.0,396.0,382.0,382.0,560.0,563.0,563.0,563.0,563.0,462.0,462.0,462.0,462.0,462.0,573.0,573.0,573.0,573.0,386.0,386.0,386.0,386.0,479.0,479.0,103.0,257.0,286.0,505.3777777777778,517.7333333333333,546.4444444444445,438.0,382.0,386.0
0,529.0,498.0,598.0,529.0,359.0,598.0,486.0,438.0,438.0,438.0,438.0,438.0,498.0,498.0,498.0,498.0,514.0,514.0,514.0,514.0,466.0,466.0,466.0,466.0,466.0,529.0,498.0,456.0,456.0,456.0,456.0,456.0,431.0,431.0,431.0,431.0,396.0,396.0,396.0,396.0,382.0,382.0,382.0,382.0,382.0,359.0,563.0,462.0,462.0,462.0,462.0,462.0,573.0,573.0,573.0,573.0,386.0,386.0,386.0,386.0,479.0,479.0,479.0,479.0,479.0,598.0,103.0,272.0,286.0,501.5777777777778,494.73333333333335,536.2444444444444,438.0,359.0,386.0
0,529.0,479.0,598.0,484.0,479.0,536.0,438.0,498.0,498.0,498.0,498.0,514.0,514.0,514.0,514.0,466.0,466.0,466.0,466.0,466.0,529.0,529.0,529.0,529.0,484.0,484.0,456.0,431.0,431.0,431.0,431.0,396.0,396.0,396.0,396.0,382.0,382.0,382.0,382.0,382.0,359.0,359.0,359.0,359.0,479.0,479.0,462.0,573.0,573.0,573.0,573.0,386.0,386.0,386.0,386.0,479.0,479.0,479.0,479.0,479.0,598.0,598.0,598.0,598.0,536.0,536.0,103.0,251.0,245.0,499.44444444444446,471.24444444444447,539.2666666666667,438.0,359.0,386.0
0,529.0,479.0,598.0,523.0,399.0,535.0,498.0,498.0,514.0,514.0,514.0,514.0,466.0,466.0,466.0,466.0,466.0,529.0,529.0,529.0,529.0,484.0,484.0,484.0,523.0,523.0,431.0,431.0,396.0,396.0,396.0,396.0,382.0,382.0,382.0,382.0,382.0,359.0,359.0,359.0,359.0,479.0,479.0,479.0,399.0,399.0,573.0,573.0,386.0,386.0,386.0,386.0,479.0,479.0,479.0,479.0,479.0,598.0,598.0,598.0,598.0,536.0,536.0,536.0,535.0,535.0,103.0,221.0,245.0,499.2,460.8222222222222,536.6444444444444,466.0,359.0,386.0
0,535.0,479.0,598.0,535.0,400.0,455.0,514.0,514.0,466.0,466.0,466.0,466.0,466.0,529.0,529.0,529.0,529.0,484.0,484.0,484.0,523.0,523.0,523.0,523.0,535.0,535.0,396.0,396.0,382.0,382.0,382.0,382.0,382.0,359.0,359.0,359.0,359.0,479.0,479.0,479.0,399.0,399.0,399.0,399.0,400.0,400.0,386.0,386.0,479.0,479.0,479.0,479.0,479.0,598.0,598.0,598.0,598.0,536.0,536.0,536.0,535.0,535.0,535.0,535.0,455.0,455.0,103.0,221.0,233.0,499.8666666666667,447.35555555555555,526.9555555555555,466.0,359.0,386.0
0,535.0,479.0,598.0,474.0,463.0,551.0,466.0,466.0,466.0,529.0,529.0,529.0,529.0,484.0,484.0,484.0,523.0,523.0,523.0,523.0,535.0,535.0,535.0,535.0,474.0,474.0,382.0,382.0,382.0,359.0,359.0,359.0,359.0,479.0,479.0,479.0,399.0,399.0,399.0,399.0,400.0,400.0,400.0,400.0,463.0,463.0,479.0,479.0,479.0,598.0,598.0,598.0,598.0,536.0,536.0,536.0,535.0,535.0,535.0,535.0,455.0,455.0,455.0,455.0,551.0,551.0,103.0,221.0,233.0,498.4888888888889,436.2,518.5111111111111,466.0,359.0,455.0
0,546.0,484.0,598.0,546.0,484.0,491.0,529.0,529.0,529.0,484.0,484.0,484.0,523.0,523.0,523.0,523.0,535.0,535.0,535.0,535.0,474.0,474.0,474.0,474.0,546.0,546.0,359.0,359.0,359.0,479.0,479.0,479.0,399.0,399.0,399.0,399.0,400.0,400.0,400.0,400.0,463.0,463.0,463.0,463.0,484.0,484.0,598.0,598.0,598.0,536.0,536.0,536.0,535.0,535.0,535.0,535.0,455.0,455.0,455.0,455.0,551.0,551.0,551.0,551.0,491.0,491.0,108.0,139.0,212.0,497.3777777777778,430.46666666666664,512.4222222222222,474.0,359.0,455.0
0,546.0,519.0,662.0,513.0,519.0,662.0,484.0,484.0,523.0,523.0,523.0,523.0,535.0,535.0,535.0,535.0,474.0,474.0,474.0,474.0,546.0,546.0,546.0,546.0,513.0,513.0,479.0,479.0,399.0,399.0,399.0,399.0,400.0,400.0,400.0,400.0,463.0,463.0,463.0,463.0,484.0,484.0,484.0,484.0,519.0,519.0,536.0,536.0,535.0,535.0,535.0,535.0,455.0,455.0,455.0,455.0,551.0,551.0,551.0,551.0,491.0,491.0,491.0,491.0,662.0,662.0,108.0,160.0,276.0,498.8,430.8666666666667,513.7555555555556,474.0,399.0,455.0
0,546.0,552.0,662.0,482.0,552.0,605.0,523.0,523.0,535.0,535.0,535.0,535.0,474.0,474.0,474.0,474.0,546.0,546.0,546.0,546.0,513.0,513.0,513.0,513.0,482.0,482.0,399.0,399.0,400.0,400.0,400.0,400.0,463.0,463.0,463.0,463.0,484.0,484.0,484.0,484.0,519.0,519.0,519.0,519.0,552.0,552.0,535.0,535.0,455.0,455.0,455.0,455.0,551.0,551.0,551.0,551.0,491.0,491.0,491.0,491.0,662.0,662.0,662.0,662.0,605.0,605.0,108.0,193.0,276.0,501.9555555555556,436.06666666666666,524.5111111111111,474.0,399.0,455.0
0,632.0,603.0,662.0,632.0,603.0,504.0,535.0,535.0,474.0,474.0,474.0,474.0,546.0,546.0,546.0,546.0,513.0,513.0,513.0,513.0,482.0,482.0,482.0,482.0,482.0,632.0,400.0,400.0,463.0,463.0,463.0,463.0,484.0,484.0,484.0,484.0,519.0,519.0,519.0,519.0,552.0,552.0,552.0,552.0,552.0,603.0,455.0,455.0,551.0,551.0,551.0,551.0,491.0,491.0,491.0,491.0,662.0,662.0,662.0,662.0,605.0,605.0,605.0,605.0,605.0,504.0,166.0,244.0,276.0,507.8666666666667,446.2888888888889,532.5111111111111,474.0,400.0,455.0
0,632.0,614.0,662.0,489.0,614.0,565.0,474.0,546.0,546.0,546.0,546.0,513.0,513.0,513.0,513.0,482.0,482.0,482.0,482.0,482.0,632.0,632.0,632.0,632.0,489.0,489.0,463.0,484.0,484.0,484.0,484.0,519.0,519.0,519.0,519.0,552.0,552.0,552.0,552.0,552.0,603.0,603.0,603.0,603.0,614.0,614.0,551.0,491.0,491.0,491.0,491.0,662.0,662.0,662.0,662.0,605.0,605.0,605.0,605.0,605.0,504.0,504.0,504.0,504.0,565.0,565.0,166.0,255.0,276.0,515.6888888888889,467.44444444444446,535.8666666666667,474.0,463.0,491.0
0,632.0,614.0,662.0,504.0,608.0,418.0,546.0,513.0,513.0,513.0,513.0,482.0,482.0,482.0,482.0,482.0,632.0,632.0,632.0,632.0,489.0,489.0,489.0,489.0,504.0,504.0,484.0,519.0,519.0,519.0,519.0,552.0,552.0,552.0,552.0,552.0,603.0,603.0,603.0,603.0,614.0,614.0,614.0,614.0,608.0,608.0,491.0,662.0,662.0,662.0,662.0,605.0,605.0,605.0,605.0,605.0,504.0,504.0,504.0,504.0,565.0,565.0,565.0,565.0,418.0,418.0,166.0,255.0,244.0,516.2666666666667,487.1777777777778,541.1111111111111,482.0,484.0,418.0
0,632.0,614.0,662.0,504.0,608.0,418.0,513.0,482.0,482.0,482.0,482.0,482.0,632.0,632.0,632.0,632.0,489.0,489.0,489.0,489.0,504.0,504.0,504.0,504.0,504.0,504.0,519.0,552.0,552.0,552.0,552.0,552.0,603.0,603.0,603.0,603.0,614.0,614.0,614.0,614.0,608.0,608.0,608.0,608.0,608.0,608.0,662.0,605.0,605.0,605.0,605.0,605.0,504.0,504.0,504.0,504.0,565.0,565.0,565.0,565.0,418.0,418.0,418.0,418.0,418.0,418.0,158.0,255.0,244.0,518.2444444444444,507.77777777777777,533.0444444444445,482.0,519.0,418.0
0,632.0,648.0,605.0,518.0,548.0,585.0,482.0,482.0,632.0,632.0,632.0,632.0,489.0,489.0,489.0,489.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,518.0,552.0,552.0,603.0,603.0,603.0,603.0,614.0,614.0,614.0,614.0,608.0,608.0,608.0,608.0,608.0,608.0,648.0,648.0,648.0,548.0,605.0,605.0,504.0,504.0,504.0,504.0,565.0,565.0,565.0,565.0,418.0,418.0,418.0,418.0,418.0,418.0,421.0,421.0,421.0,585.0,158.0,249.0,244.0,517.2666666666667,528.5777777777778,522.3333333333334,482.0,548.0,418.0
0,632.0,678.0,642.0,487.0,678.0,642.0,632.0,489.0,489.0,489.0,489.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,518.0,487.0,603.0,614.0,614.0,614.0,614.0,608.0,608.0,608.0,608.0,608.0,608.0,648.0,648.0,648.0,548.0,548.0,548.0,548.0,548.0,678.0,504.0,565.0,565.0,565.0,565.0,418.0,418.0,418.0,418.0,418.0,418.0,421.0,421.0,421.0,585.0,585.0,585.0,585.0,585.0,642.0,158.0,279.0,244.0,517.7555555555556,544.4666666666667,529.1111111111111,487.0,548.0,418.0
0,518.0,678.0,644.0,465.0,570.0,644.0,489.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,518.0,487.0,487.0,487.0,465.0,465.0,614.0,608.0,608.0,608.0,608.0,608.0,608.0,648.0,648.0,648.0,548.0,548.0,548.0,548.0,548.0,678.0,678.0,678.0,570.0,570.0,565.0,418.0,418.0,418.0,418.0,418.0,418.0,421.0,421.0,421.0,585.0,585.0,585.0,585.0,585.0,642.0,642.0,642.0,644.0,644.0,167.0,278.0,244.0,512.7777777777778,564.4,544.0444444444445,465.0,548.0,418.0
0,518.0,678.0,653.0,475.0,557.0,653.0,504.0,504.0,504.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,518.0,487.0,487.0,487.0,465.0,465.0,465.0,465.0,475.0,475.0,608.0,608.0,608.0,648.0,648.0,648.0,548.0,548.0,548.0,548.0,548.0,678.0,678.0,678.0,570.0,570.0,570.0,570.0,557.0,557.0,418.0,418.0,418.0,421.0,421.0,421.0,585.0,585.0,585.0,585.0,585.0,642.0,642.0,642.0,644.0,644.0,644.0,644.0,653.0,653.0,167.0,215.0,244.0,511.06666666666666,574.7333333333333,554.8444444444444,465.0,548.0,418.0
0,518.0,678.0,653.0,479.0,546.0,639.0,503.0,503.0,518.0,518.0,518.0,518.0,518.0,487.0,487.0,487.0,465.0,465.0,465.0,465.0,475.0,475.0,475.0,475.0,479.0,479.0,648.0,648.0,548.0,548.0,548.0,548.0,548.0,678.0,678.0,678.0,570.0,570.0,570.0,570.0,557.0,557.0,557.0,557.0,546.0,546.0,421.0,421.0,585.0,585.0,585.0,585.0,585.0,642.0,642.0,642.0,644.0,644.0,644.0,644.0,653.0,653.0,653.0,653.0,639.0,639.0,167.0,194.0,244.0,506.53333333333336,581.2,567.2888888888889,465.0,546.0,421.0
0,524.0,678.0,653.0,524.0,506.0,571.0,518.0,518.0,518.0,487.0,487.0,487.0,465.0,465.0,465.0,465.0,475.0,475.0,475.0,475.0,479.0,479.0,479.0,479.0,524.0,524.0,548.0,548.0,548.0,678.0,678.0,678.0,570.0,570.0,570.0,570.0,557.0,557.0,557.0,557.0,546.0,546.0,546.0,546.0,506.0,506.0,585.0,585.0,585.0,642.0,642.0,642.0,644.0,644.0,644.0,644.0,653.0,653.0,653.0,653.0,639.0,639.0,639.0,639.0,571.0,571.0,167.0,172.0,244.0,504.77777777777777,582.6,566.0222222222222,465.0,506.0,571.0
0,524.0,678.0,653.0,511.0,461.0,570.0,487.0,487.0,465.0,465.0,465.0,465.0,475.0,475.0,475.0,475.0,479.0,479.0,479.0,479.0,524.0,524.0,524.0,524.0,511.0,511.0,678.0,678.0,570.0,570.0,570.0,570.0,557.0,557.0,557.0,557.0,546.0,546.0,546.0,546.0,506.0,506.0,506.0,506.0,461.0,461.0,642.0,642.0,644.0,644.0,644.0,644.0,653.0,653.0,653.0,653.0,639.0,639.0,639.0,639.0,571.0,571.0,571.0,571.0,570.0,570.0,167.0,217.0,235.0,507.24444444444447,577.2444444444444,561.6888888888889,465.0,461.0,570.0
0,524.0,570.0,746.0,512.0,364.0,746.0,465.0,465.0,475.0,475.0,475.0,475.0,479.0,479.0,479.0,479.0,524.0,524.0,524.0,524.0,511.0,511.0,511.0,511.0,511.0,512.0,570.0,570.0,557.0,557.0,557.0,557.0,546.0,546.0,546.0,546.0,506.0,506.0,506.0,506.0,461.0,461.0,461.0,461.0,461.0,364.0,644.0,644.0,653.0,653.0,653.0,653.0,639.0,639.0,639.0,639.0,571.0,571.0,571.0,571.0,570.0,570.0,570.0,570.0,570.0,746.0,167.0,314.0,328.0,503.1777777777778,564.7333333333333,566.9777777777778,465.0,364.0,570.0
0,524.0,557.0,746.0,512.0,374.0,699.0,475.0,475.0,479.0,479.0,479.0,479.0,524.0,524.0,524.0,524.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,557.0,557.0,546.0,546.0,546.0,546.0,506.0,506.0,506.0,506.0,461.0,461.0,461.0,461.0,461.0,364.0,364.0,364.0,374.0,374.0,653.0,653.0,639.0,639.0,639.0,639.0,571.0,571.0,571.0,571.0,570.0,570.0,570.0,570.0,570.0,746.0,746.0,746.0,699.0,699.0,59.0,314.0,328.0,498.8666666666667,543.4444444444445,583.6888888888889,475.0,364.0,570.0
0,552.0,546.0,746.0,552.0,404.0,508.0,479.0,479.0,524.0,524.0,524.0,524.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,552.0,552.0,546.0,546.0,506.0,506.0,506.0,506.0,461.0,461.0,461.0,461.0,461.0,364.0,364.0,364.0,374.0,374.0,374.0,374.0,404.0,404.0,639.0,639.0,571.0,571.0,571.0,571.0,570.0,570.0,570.0,570.0,570.0,746.0,746.0,746.0,699.0,699.0,699.0,699.0,508.0,508.0,87.0,314.0,328.0,502.02222222222224,523.7111111111111,593.6444444444444,479.0,364.0,508.0
0,552.0,506.0,746.0,529.0,376.0,508.0,524.0,524.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,552.0,552.0,552.0,552.0,529.0,529.0,506.0,506.0,461.0,461.0,461.0,461.0,461.0,364.0,364.0,364.0,374.0,374.0,374.0,374.0,404.0,404.0,404.0,404.0,376.0,376.0,571.0,571.0,570.0,570.0,570.0,570.0,570.0,746.0,746.0,746.0,699.0,699.0,699.0,699.0,508.0,508.0,508.0,508.0,508.0,508.0,87.0,314.0,325.0,505.26666666666665,504.3333333333333,601.6444444444444,511.0,364.0,508.0
0,552.0,461.0,746.0,485.0,399.0,599.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,552.0,552.0,552.0,552.0,529.0,529.0,529.0,529.0,485.0,485.0,461.0,461.0,461.0,364.0,364.0,364.0,374.0,374.0,374.0,374.0,404.0,404.0,404.0,404.0,376.0,376.0,376.0,376.0,399.0,399.0,570.0,570.0,570.0,746.0,746.0,746.0,699.0,699.0,699.0,699.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,599.0,599.0,87.0,314.0,238.0,505.2888888888889,483.4,609.7777777777778,485.0,364.0,508.0
0,552.0,417.0,746.0,500.0,417.0,560.0,512.0,512.0,512.0,512.0,512.0,512.0,552.0,552.0,552.0,552.0,529.0,529.0,529.0,485.0,485.0,485.0,485.0,485.0,500.0,500.0,364.0,364.0,374.0,374.0,374.0,374.0,404.0,404.0,404.0,404.0,376.0,376.0,376.0,399.0,399.0,399.0,399.0,399.0,417.0,417.0,746.0,746.0,699.0,699.0,699.0,699.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,599.0,599.0,599.0,599.0,599.0,560.0,560.0,87.0,314.0,238.0,502.68888888888887,470.55555555555554,610.1555555555556,485.0,364.0,508.0
0,552.0,417.0,699.0,474.0,408.0,641.0,512.0,552.0,552.0,552.0,552.0,529.0,529.0,529.0,529.0,485.0,485.0,485.0,485.0,485.0,500.0,500.0,500.0,500.0,474.0,474.0,374.0,404.0,404.0,404.0,404.0,376.0,376.0,376.0,376.0,399.0,399.0,399.0,399.0,399.0,417.0,417.0,417.0,417.0,408.0,408.0,699.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,599.0,599.0,599.0,599.0,599.0,560.0,560.0,560.0,560.0,641.0,641.0,87.0,206.0,238.0,503.9555555555556,445.9555555555556,604.5555555555555,474.0,374.0,508.0
0,552.0,434.0,641.0,504.0,434.0,517.0,552.0,529.0,529.0,529.0,529.0,485.0,485.0,485.0,485.0,485.0,500.0,500.0,500.0,500.0,474.0,474.0,474.0,474.0,504.0,504.0,404.0,376.0,376.0,376.0,376.0,399.0,399.0,399.0,399.0,399.0,417.0,417.0,417.0,417.0,408.0,408.0,408.0,408.0,434.0,434.0,508.0,508.0,508.0,508.0,508.0,599.0,599.0,599.0,599.0,599.0,560.0,560.0,560.0,560.0,641.0,641.0,641.0,641.0,517.0,517.0,78.0,193.0,238.0,505.64444444444445,433.2888888888889,598.3777777777777,474.0,376.0,508.0
0,550.0,452.0,641.0,550.0,452.0,588.0,529.0,529.0,485.0,485.0,485.0,485.0,485.0,500.0,500.0,500.0,500.0,474.0,474.0,474.0,474.0,504.0,504.0,504.0,550.0,550.0,376.0,376.0,399.0,399.0,399.0,399.0,399.0,417.0,417.0,417.0,417.0,408.0,408.0,408.0,408.0,434.0,434.0,434.0,452.0,452.0,508.0,508.0,599.0,599.0,599.0,599.0,599.0,560.0,560.0,560.0,560.0,641.0,641.0,641.0,641.0,517.0,517.0,517.0,588.0,588.0,78.0,182.0,238.0,509.53333333333336,426.1333333333333,592.7777777777778,474.0,376.0,508.0
0,550.0,503.0,641.0,531.0,503.0,613.0,485.0,485.0,485.0,500.0,500.0,500.0,500.0,474.0,474.0,474.0,474.0,504.0,504.0,504.0,550.0,550.0,550.0,550.0,531.0,531.0,399.0,399.0,399.0,417.0,417.0,417.0,417.0,408.0,408.0,408.0,408.0,434.0,434.0,434.0,452.0,452.0,452.0,452.0,503.0,503.0,599.0,599.0,599.0,560.0,560.0,560.0,560.0,641.0,641.0,641.0,641.0,517.0,517.0,517.0,588.0,588.0,588.0,588.0,613.0,613.0,78.0,142.0,238.0,514.0,420.93333333333334,590.8666666666667,474.0,399.0,517.0
0,550.0,503.0,641.0,542.0,492.0,587.0,500.0,500.0,500.0,474.0,474.0,474.0,474.0,504.0,504.0,504.0,550.0,550.0,550.0,550.0,531.0,531.0,531.0,531.0,542.0,542.0,417.0,417.0,417.0,408.0,408.0,408.0,408.0,434.0,434.0,434.0,452.0,452.0,452.0,452.0,503.0,503.0,503.0,503.0,492.0,492.0,560.0,560.0,560.0,641.0,641.0,641.0,641.0,517.0,517.0,517.0,588.0,588.0,588.0,588.0,613.0,613.0,613.0,613.0,587.0,587.0,78.0,139.0,238.0,515.4,421.1777777777778,593.4666666666667,474.0,408.0,517.0
0,550.0,568.0,641.0,451.0,568.0,588.0,474.0,474.0,474.0,474.0,504.0,504.0,504.0,550.0,550.0,550.0,550.0,531.0,531.0,531.0,531.0,542.0,542.0,542.0,451.0,451.0,408.0,408.0,408.0,408.0,434.0,434.0,434.0,452.0,452.0,452.0,452.0,503.0,503.0,503.0,503.0,492.0,492.0,492.0,568.0,568.0,641.0,641.0,641.0,641.0,517.0,517.0,517.0,588.0,588.0,588.0,588.0,613.0,613.0,613.0,613.0,587.0,587.0,587.0,588.0,588.0,101.0,204.0,238.0,513.4222222222222,426.6222222222222,594.6444444444444,451.0,408.0,517.0
0,550.0,633.0,642.0,525.0,633.0,642.0,504.0,550.0,550.0,550.0,550.0,531.0,531.0,531.0,531.0,542.0,542.0,542.0,451.0,451.0,451.0,451.0,451.0,525.0,525.0,525.0,434.0,452.0,452.0,452.0,452.0,503.0,503.0,503.0,503.0,492.0,492.0,492.0,568.0,568.0,568.0,568.0,568.0,633.0,633.0,633.0,517.0,588.0,588.0,588.0,588.0,613.0,613.0,613.0,613.0,587.0,587.0,587.0,588.0,588.0,588.0,588.0,588.0,642.0,642.0,642.0,101.0,259.0,191.0,510.24444444444447,455.55555555555554,583.1777777777778,451.0,434.0,517.0
0,550.0,633.0,761.0,504.0,631.0,761.0,550.0,531.0,531.0,531.0,531.0,542.0,542.0,542.0,451.0,451.0,451.0,451.0,451.0,525.0,525.0,525.0,525.0,525.0,504.0,504.0,452.0,503.0,503.0,503.0,503.0,492.0,492.0,492.0,568.0,568.0,568.0,568.0,568.0,633.0,633.0,633.0,633.0,633.0,631.0,631.0,588.0,613.0,613.0,613.0,613.0,587.0,587.0,587.0,588.0,588.0,588.0,588.0,588.0,642.0,642.0,642.0,642.0,642.0,761.0,761.0,101.0,257.0,253.0,508.68888888888887,477.15555555555557,591.8888888888889,451.0,452.0,587.0
0,552.0,633.0,761.0,552.0,605.0,726.0,531.0,531.0,542.0,542.0,542.0,451.0,451.0,451.0,451.0,451.0,525.0,525.0,525.0,525.0,525.0,504.0,504.0,504.0,504.0,552.0,503.0,503.0,492.0,492.0,492.0,568.0,568.0,568.0,568.0,568.0,633.0,633.0,633.0,633.0,633.0,631.0,631.0,631.0,631.0,605.0,613.0,613.0,587.0,587.0,587.0,588.0,588.0,588.0,588.0,588.0,642.0,642.0,642.0,642.0,642.0,761.0,761.0,761.0,761.0,726.0,101.0,257.0,253.0,507.06666666666666,492.3333333333333,607.9777777777778,451.0,492.0,587.0
0,552.0,665.0,773.0,472.0,665.0,773.0,451.0,451.0,451.0,451.0,451.0,525.0,525.0,525.0,525.0,525.0,504.0,504.0,504.0,504.0,552.0,552.0,552.0,552.0,472.0,472.0,568.0,568.0,568.0,568.0,568.0,633.0,633.0,633.0,633.0,633.0,631.0,631.0,631.0,631.0,605.0,605.0,605.0,605.0,665.0,665.0,588.0,588.0,588.0,588.0,588.0,642.0,642.0,642.0,642.0,642.0,761.0,761.0,761.0,761.0,726.0,726.0,726.0,726.0,773.0,773.0,101.0,266.0,256.0,508.02222222222224,519.4222222222222,630.2444444444444,451.0,568.0,588.0
0,552.0,665.0,773.0,510.0,643.0,685.0,451.0,451.0,525.0,525.0,525.0,525.0,525.0,504.0,504.0,504.0,504.0,552.0,552.0,552.0,552.0,472.0,472.0,472.0,510.0,510.0,568.0,568.0,633.0,633.0,633.0,633.0,633.0,631.0,631.0,631.0,631.0,605.0,605.0,605.0,605.0,665.0,665.0,665.0,643.0,643.0,588.0,588.0,642.0,642.0,642.0,642.0,642.0,761.0,761.0,761.0,761.0,726.0,726.0,726.0,726.0,773.0,773.0,773.0,685.0,685.0,101.0,257.0,256.0,508.84444444444443,536.1777777777778,637.9333333333333,451.0,568.0,588.0
0,552.0,665.0,773.0,473.0,598.0,716.0,525.0,525.0,525.0,525.0,504.0,504.0,504.0,504.0,552.0,552.0,552.0,552.0,472.0,472.0,472.0,510.0,510.0,510.0,473.0,473.0,633.0,633.0,633.0,633.0,631.0,631.0,631.0,631.0,605.0,605.0,605.0,605.0,665.0,665.0,665.0,643.0,643.0,643.0,598.0,598.0,642.0,642.0,642.0,642.0,761.0,761.0,761.0,761.0,726.0,726.0,726.0,726.0,773.0,773.0,773.0,685.0,685.0,685.0,716.0,716.0,101.0,257.0,256.0,507.8666666666667,549.2444444444444,647.6444444444444,472.0,598.0,642.0
0,552.0,665.0,800.0,512.0,583.0,800.0,504.0,504.0,504.0,504.0,552.0,552.0,552.0,552.0,472.0,472.0,472.0,510.0,510.0,510.0,473.0,473.0,473.0,473.0,512.0,512.0,631.0,631.0,631.0,631.0,605.0,605.0,605.0,605.0,665.0,665.0,665.0,643.0,643.0,643.0,598.0,598.0,598.0,598.0,583.0,583.0,761.0,761.0,761.0,761.0,726.0,726.0,726.0,726.0,773.0,773.0,773.0,685.0,685.0,685.0,716.0,716.0,716.0,716.0,800.0,800.0,101.0,257.0,283.0,508.93333333333334,565.2666666666667,659.8444444444444,472.0,583.0,685.0
0,552.0,665.0,800.0,503.0,527.0,729.0,552.0,552.0,552.0,552.0,472.0,472.0,472.0,510.0,510.0,510.0,473.0,473.0,473.0,473.0,512.0,512.0,512.0,512.0,503.0,503.0,605.0,605.0,605.0,605.0,665.0,665.0,665.0,643.0,643.0,643.0,598.0,598.0,598.0,598.0,583.0,583.0,583.0,583.0,527.0,527.0,726.0,726.0,726.0,726.0,773.0,773.0,773.0,685.0,685.0,685.0,716.0,716.0,716.0,716.0,800.0,800.0,800.0,800.0,729.0,729.0,101.0,213.0,213.0,509.9111111111111,576.6,679.0888888888888,472.0,527.0,685.0
0,552.0,665.0,800.0,493.0,516.0,645.0,552.0,472.0,472.0,472.0,510.0,510.0,510.0,473.0,473.0,473.0,473.0,512.0,512.0,512.0,512.0,503.0,503.0,503.0,493.0,493.0,605.0,665.0,665.0,665.0,643.0,643.0,643.0,598.0,598.0,598.0,598.0,583.0,583.0,583.0,583.0,527.0,527.0,527.0,516.0,516.0,726.0,773.0,773.0,773.0,685.0,685.0,685.0,716.0,716.0,716.0,716.0,800.0,800.0,800.0,800.0,729.0,729.0,729.0,645.0,645.0,101.0,213.0,213.0,506.3333333333333,581.1111111111111,684.7555555555556,472.0,516.0,645.0
