,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_max_0,emg_max_1,emg_max_2
0,506.0,506.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,513.0,513.0,500.0,500.0,489.0,489.0,489.0,489.0,479.0,479.0,479.0,479.0,482.0,482.0,482.0,482.0,491.0,491.0,491.0,491.0,498.0,498.0,326.0,326.0,360.0,360.0,360.0,360.0,491.0,491.0,491.0,491.0,677.0,677.0,677.0,677.0,826.0,826.0,826.0,826.0,678.0,678.0,8.0,26.0,545.0,513.0,498.0,678.0,508.3777777777778,492.0444444444444,439.9111111111111,506.0,479.0,326.0,513.0,500.0,826.0
0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,509.0,489.0,489.0,489.0,479.0,479.0,479.0,479.0,482.0,482.0,482.0,482.0,491.0,491.0,491.0,491.0,498.0,498.0,498.0,498.0,524.0,360.0,360.0,360.0,491.0,491.0,491.0,491.0,677.0,677.0,677.0,677.0,826.0,826.0,826.0,826.0,678.0,678.0,678.0,678.0,582.0,8.0,45.0,545.0,509.0,524.0,582.0,508.68888888888887,493.68888888888887,459.44444444444446,509.0,479.0,360.0,513.0,524.0,826.0
0,511.0,511.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,509.0,514.0,514.0,479.0,479.0,482.0,482.0,482.0,482.0,491.0,491.0,491.0,491.0,498.0,498.0,498.0,498.0,524.0,524.0,524.0,524.0,520.0,520.0,491.0,491.0,677.0,677.0,677.0,677.0,826.0,826.0,826.0,826.0,678.0,678.0,678.0,678.0,582.0,582.0,582.0,582.0,509.0,509.0,9.0,45.0,545.0,514.0,520.0,509.0,509.02222222222224,496.5777777777778,486.0444444444444,509.0,479.0,491.0,514.0,524.0,826.0
0,513.0,513.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,508.0,508.0,482.0,482.0,491.0,491.0,491.0,491.0,498.0,498.0,498.0,498.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,527.0,527.0,677.0,677.0,826.0,826.0,826.0,826.0,678.0,678.0,678.0,678.0,582.0,582.0,582.0,582.0,509.0,509.0,509.0,509.0,519.0,519.0,9.0,48.0,527.0,508.0,527.0,519.0,509.26666666666665,498.9555555555556,506.35555555555555,508.0,482.0,509.0,514.0,527.0,826.0
0,511.0,511.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,515.0,515.0,491.0,491.0,498.0,498.0,498.0,498.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,524.0,524.0,826.0,826.0,678.0,678.0,678.0,678.0,582.0,582.0,582.0,582.0,509.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,500.0,500.0,10.0,48.0,500.0,515.0,524.0,500.0,509.77777777777777,500.8222222222222,523.8444444444444,508.0,491.0,500.0,515.0,527.0,826.0
0,513.0,513.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,506.0,506.0,498.0,498.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,524.0,524.0,524.0,524.0,535.0,535.0,678.0,678.0,582.0,582.0,582.0,582.0,509.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,500.0,500.0,500.0,500.0,484.0,484.0,10.0,56.0,500.0,506.0,535.0,484.0,510.26666666666665,503.5111111111111,535.2444444444444,506.0,498.0,484.0,515.0,535.0,678.0
0,509.0,509.0,514.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,506.0,506.0,506.0,506.0,500.0,500.0,524.0,524.0,520.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,524.0,524.0,524.0,524.0,535.0,535.0,535.0,535.0,568.0,568.0,582.0,582.0,509.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,500.0,500.0,500.0,500.0,484.0,484.0,484.0,484.0,490.0,490.0,15.0,89.0,500.0,500.0,568.0,490.0,510.0888888888889,509.15555555555557,543.6,500.0,520.0,484.0,515.0,568.0,582.0
0,514.0,514.0,508.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,511.0,511.0,520.0,520.0,527.0,527.0,527.0,527.0,524.0,524.0,524.0,524.0,535.0,535.0,535.0,535.0,568.0,568.0,568.0,568.0,509.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,500.0,500.0,500.0,500.0,484.0,484.0,484.0,484.0,490.0,490.0,490.0,490.0,510.0,510.0,15.0,89.0,466.0,511.0,509.0,510.0,509.97777777777776,512.8222222222222,558.3111111111111,500.0,509.0,484.0,515.0,568.0,519.0
0,508.0,508.0,515.0,515.0,515.0,515.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,511.0,511.0,511.0,511.0,513.0,513.0,527.0,527.0,524.0,524.0,524.0,524.0,535.0,535.0,535.0,535.0,568.0,568.0,568.0,568.0,509.0,509.0,509.0,509.0,511.0,511.0,519.0,519.0,500.0,500.0,500.0,500.0,484.0,484.0,484.0,484.0,490.0,490.0,490.0,490.0,510.0,510.0,510.0,510.0,534.0,534.0,15.0,89.0,342.0,513.0,511.0,534.0,510.2,514.9111111111112,569.8,500.0,509.0,484.0,515.0,568.0,534.0
0,515.0,515.0,515.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,524.0,524.0,524.0,535.0,535.0,535.0,535.0,568.0,568.0,568.0,568.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,509.0,500.0,500.0,500.0,484.0,484.0,484.0,484.0,490.0,490.0,490.0,490.0,510.0,510.0,510.0,510.0,534.0,534.0,534.0,534.0,540.0,15.0,86.0,342.0,513.0,509.0,540.0,510.3333333333333,517.0,572.8,500.0,509.0,484.0,515.0,568.0,540.0
0,506.0,506.0,500.0,500.0,500.0,500.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,535.0,535.0,568.0,568.0,568.0,568.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,506.0,506.0,484.0,484.0,490.0,490.0,490.0,490.0,510.0,510.0,510.0,510.0,534.0,534.0,534.0,534.0,540.0,540.0,540.0,540.0,547.0,547.0,15.0,77.0,342.0,510.0,506.0,547.0,510.24444444444447,519.6666666666666,554.5777777777778,500.0,506.0,484.0,513.0,568.0,547.0
0,500.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,567.0,567.0,568.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,516.0,516.0,490.0,510.0,510.0,510.0,510.0,534.0,534.0,534.0,534.0,540.0,540.0,540.0,540.0,547.0,547.0,547.0,547.0,547.0,560.0,560.0,67.0,70.0,194.0,567.0,516.0,560.0,512.5777777777778,521.4666666666667,530.7333333333333,500.0,506.0,490.0,567.0,568.0,560.0
0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,567.0,567.0,567.0,567.0,494.0,494.0,509.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,513.0,513.0,510.0,534.0,534.0,534.0,534.0,540.0,540.0,540.0,540.0,547.0,547.0,547.0,547.0,547.0,560.0,560.0,560.0,560.0,547.0,547.0,73.0,62.0,98.0,494.0,513.0,547.0,514.3111111111111,521.7777777777778,523.9333333333333,494.0,506.0,510.0,567.0,516.0,560.0
0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,567.0,567.0,567.0,567.0,494.0,494.0,494.0,494.0,494.0,504.0,511.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,513.0,513.0,513.0,513.0,513.0,510.0,534.0,540.0,540.0,540.0,540.0,547.0,547.0,547.0,547.0,547.0,560.0,560.0,560.0,560.0,547.0,547.0,547.0,547.0,547.0,539.0,73.0,62.0,76.0,504.0,510.0,539.0,512.9777777777778,520.9111111111112,523.8888888888889,494.0,506.0,534.0,567.0,516.0,560.0
0,513.0,510.0,510.0,510.0,510.0,510.0,567.0,567.0,567.0,567.0,494.0,494.0,494.0,494.0,494.0,504.0,504.0,504.0,504.0,504.0,509.0,506.0,506.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,502.0,502.0,540.0,547.0,547.0,547.0,547.0,547.0,560.0,560.0,560.0,560.0,547.0,547.0,547.0,547.0,547.0,539.0,539.0,539.0,505.0,505.0,73.0,66.0,76.0,504.0,502.0,505.0,512.3555555555556,519.3555555555556,524.6,494.0,502.0,505.0,567.0,516.0,560.0
0,510.0,510.0,567.0,567.0,567.0,567.0,494.0,494.0,494.0,494.0,494.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,506.0,506.0,516.0,516.0,516.0,516.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,496.0,496.0,547.0,547.0,560.0,560.0,560.0,560.0,547.0,547.0,547.0,547.0,547.0,539.0,539.0,539.0,505.0,505.0,505.0,505.0,486.0,486.0,73.0,72.0,76.0,503.0,496.0,486.0,511.64444444444445,517.0,523.3555555555556,494.0,496.0,486.0,567.0,516.0,560.0
0,567.0,567.0,494.0,494.0,494.0,494.0,494.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,502.0,502.0,516.0,516.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,499.0,499.0,560.0,560.0,547.0,547.0,547.0,547.0,547.0,539.0,539.0,539.0,505.0,505.0,505.0,505.0,486.0,486.0,486.0,486.0,479.0,479.0,73.0,72.0,81.0,502.0,499.0,479.0,510.93333333333334,514.1555555555556,522.5111111111111,494.0,496.0,479.0,567.0,516.0,560.0
0,494.0,494.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,513.0,513.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,499.0,499.0,499.0,499.0,499.0,489.0,489.0,547.0,547.0,539.0,539.0,539.0,505.0,505.0,505.0,505.0,486.0,486.0,486.0,486.0,479.0,479.0,479.0,479.0,479.0,459.0,459.0,73.0,79.0,101.0,504.0,489.0,459.0,510.97777777777776,507.5111111111111,520.6666666666666,494.0,489.0,459.0,504.0,513.0,547.0
0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,508.0,508.0,510.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,499.0,499.0,499.0,499.0,499.0,489.0,489.0,489.0,489.0,474.0,474.0,539.0,505.0,505.0,505.0,505.0,486.0,486.0,486.0,486.0,479.0,479.0,479.0,479.0,479.0,459.0,459.0,459.0,459.0,467.0,467.0,73.0,42.0,101.0,508.0,474.0,467.0,510.77777777777777,503.75555555555553,516.9333333333333,502.0,474.0,459.0,508.0,510.0,539.0
0,504.0,503.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,514.0,514.0,502.0,496.0,496.0,496.0,496.0,499.0,499.0,499.0,499.0,499.0,489.0,489.0,489.0,489.0,474.0,474.0,474.0,474.0,484.0,484.0,505.0,486.0,486.0,486.0,486.0,479.0,479.0,479.0,479.0,479.0,459.0,459.0,459.0,459.0,467.0,467.0,467.0,467.0,472.0,472.0,73.0,42.0,101.0,514.0,484.0,472.0,510.64444444444445,500.9555555555556,511.73333333333335,502.0,474.0,459.0,514.0,502.0,505.0
0,503.0,503.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,513.0,513.0,496.0,496.0,499.0,499.0,499.0,499.0,499.0,489.0,489.0,489.0,489.0,474.0,474.0,474.0,474.0,484.0,484.0,484.0,496.0,496.0,486.0,486.0,479.0,479.0,479.0,479.0,479.0,459.0,459.0,459.0,459.0,467.0,467.0,467.0,467.0,472.0,472.0,472.0,474.0,474.0,73.0,42.0,101.0,513.0,496.0,474.0,510.6666666666667,499.77777777777777,507.4222222222222,502.0,474.0,459.0,514.0,499.0,486.0
0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,516.0,516.0,499.0,499.0,499.0,489.0,489.0,489.0,489.0,474.0,474.0,474.0,474.0,484.0,484.0,484.0,496.0,496.0,496.0,496.0,488.0,488.0,479.0,479.0,479.0,459.0,459.0,459.0,459.0,467.0,467.0,467.0,467.0,472.0,472.0,472.0,474.0,474.0,474.0,474.0,475.0,475.0,73.0,42.0,101.0,516.0,488.0,475.0,510.93333333333334,498.4,501.2888888888889,502.0,474.0,459.0,516.0,499.0,479.0
0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,511.0,511.0,489.0,489.0,489.0,474.0,474.0,474.0,474.0,484.0,484.0,484.0,496.0,496.0,496.0,496.0,488.0,488.0,488.0,488.0,494.0,494.0,459.0,459.0,459.0,467.0,467.0,467.0,467.0,472.0,472.0,472.0,474.0,474.0,474.0,474.0,475.0,475.0,475.0,475.0,479.0,479.0,73.0,42.0,101.0,511.0,494.0,479.0,509.97777777777776,496.84444444444443,494.77777777777777,504.0,474.0,459.0,516.0,496.0,479.0
0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,516.0,516.0,474.0,474.0,474.0,474.0,484.0,484.0,484.0,496.0,496.0,496.0,496.0,488.0,488.0,488.0,488.0,494.0,494.0,494.0,507.0,507.0,467.0,467.0,467.0,467.0,472.0,472.0,472.0,474.0,474.0,474.0,474.0,475.0,475.0,475.0,475.0,479.0,479.0,479.0,483.0,483.0,22.0,39.0,88.0,516.0,507.0,483.0,506.46666666666664,495.9555555555556,489.55555555555554,508.0,474.0,467.0,516.0,507.0,483.0
0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,508.0,508.0,484.0,484.0,484.0,496.0,496.0,496.0,496.0,488.0,488.0,488.0,488.0,494.0,494.0,494.0,507.0,507.0,507.0,507.0,519.0,519.0,472.0,472.0,472.0,474.0,474.0,474.0,474.0,475.0,475.0,475.0,475.0,479.0,479.0,479.0,483.0,483.0,483.0,483.0,495.0,495.0,22.0,45.0,88.0,508.0,519.0,495.0,508.06666666666666,495.9555555555556,484.4,508.0,484.0,472.0,516.0,519.0,495.0
0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,506.0,506.0,496.0,496.0,496.0,488.0,488.0,488.0,488.0,494.0,494.0,494.0,507.0,507.0,507.0,507.0,519.0,519.0,519.0,519.0,539.0,539.0,474.0,474.0,474.0,475.0,475.0,475.0,475.0,479.0,479.0,479.0,483.0,483.0,483.0,483.0,495.0,495.0,495.0,495.0,502.0,502.0,14.0,65.0,46.0,506.0,539.0,502.0,508.55555555555554,497.5777777777778,480.6222222222222,506.0,488.0,474.0,516.0,539.0,502.0
0,516.0,516.0,516.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,510.0,510.0,488.0,488.0,488.0,494.0,494.0,494.0,507.0,507.0,507.0,507.0,519.0,519.0,519.0,519.0,539.0,539.0,539.0,539.0,531.0,531.0,475.0,475.0,475.0,479.0,479.0,479.0,483.0,483.0,483.0,483.0,495.0,495.0,495.0,495.0,502.0,502.0,502.0,502.0,522.0,522.0,14.0,65.0,63.0,510.0,531.0,522.0,508.9111111111111,500.5111111111111,481.24444444444447,506.0,488.0,475.0,516.0,539.0,522.0
0,511.0,511.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,503.0,503.0,494.0,494.0,507.0,507.0,507.0,507.0,519.0,519.0,519.0,519.0,539.0,539.0,539.0,539.0,531.0,531.0,531.0,531.0,536.0,536.0,479.0,479.0,483.0,483.0,483.0,483.0,495.0,495.0,495.0,495.0,502.0,502.0,502.0,502.0,522.0,522.0,522.0,522.0,532.0,532.0,14.0,65.0,73.0,503.0,536.0,532.0,509.22222222222223,503.84444444444443,484.8888888888889,503.0,494.0,479.0,516.0,539.0,532.0
0,516.0,516.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,503.0,503.0,503.0,503.0,511.0,511.0,507.0,507.0,519.0,519.0,519.0,519.0,539.0,539.0,539.0,539.0,531.0,531.0,531.0,531.0,536.0,536.0,536.0,536.0,537.0,537.0,483.0,483.0,495.0,495.0,495.0,495.0,502.0,502.0,502.0,502.0,522.0,522.0,522.0,522.0,532.0,532.0,532.0,532.0,543.0,543.0,14.0,65.0,84.0,511.0,537.0,543.0,509.6666666666667,507.1777777777778,490.0888888888889,503.0,507.0,483.0,516.0,539.0,543.0
0,508.0,508.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,503.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,509.0,509.0,519.0,519.0,539.0,539.0,539.0,539.0,531.0,531.0,531.0,531.0,536.0,536.0,536.0,536.0,537.0,537.0,537.0,537.0,532.0,532.0,495.0,495.0,502.0,502.0,502.0,502.0,522.0,522.0,522.0,522.0,532.0,532.0,532.0,532.0,543.0,543.0,543.0,543.0,543.0,543.0,13.0,65.0,84.0,509.0,532.0,543.0,510.24444444444447,511.0,497.1111111111111,503.0,519.0,495.0,511.0,539.0,543.0
0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,503.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,515.0,515.0,539.0,539.0,539.0,531.0,531.0,531.0,531.0,536.0,536.0,536.0,536.0,537.0,537.0,537.0,537.0,532.0,532.0,532.0,512.0,512.0,502.0,502.0,502.0,522.0,522.0,522.0,522.0,532.0,532.0,532.0,532.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,549.0,549.0,13.0,65.0,82.0,515.0,512.0,549.0,510.6666666666667,513.6444444444444,502.6222222222222,503.0,512.0,502.0,515.0,539.0,549.0
0,510.0,510.0,510.0,503.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,515.0,515.0,515.0,515.0,515.0,512.0,531.0,531.0,531.0,536.0,536.0,536.0,536.0,537.0,537.0,537.0,537.0,532.0,532.0,532.0,512.0,512.0,512.0,512.0,512.0,519.0,522.0,522.0,522.0,532.0,532.0,532.0,532.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,549.0,549.0,549.0,549.0,549.0,560.0,13.0,55.0,88.0,512.0,519.0,560.0,510.9555555555556,516.7333333333333,509.93333333333334,503.0,512.0,522.0,515.0,537.0,560.0
0,503.0,503.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,514.0,514.0,536.0,536.0,537.0,537.0,537.0,537.0,532.0,532.0,532.0,512.0,512.0,512.0,512.0,512.0,519.0,519.0,519.0,519.0,511.0,511.0,532.0,532.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,549.0,549.0,549.0,549.0,549.0,560.0,560.0,560.0,560.0,569.0,569.0,13.0,51.0,94.0,514.0,511.0,569.0,510.9111111111111,519.2,519.9333333333333,503.0,511.0,532.0,515.0,537.0,569.0
0,511.0,511.0,509.0,509.0,509.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,498.0,498.0,537.0,537.0,532.0,532.0,532.0,512.0,512.0,512.0,512.0,512.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,511.0,524.0,524.0,543.0,543.0,543.0,543.0,543.0,549.0,549.0,549.0,549.0,549.0,560.0,560.0,560.0,560.0,569.0,569.0,569.0,569.0,561.0,561.0,18.0,45.0,90.0,498.0,524.0,561.0,510.02222222222224,521.8222222222222,527.9333333333333,498.0,511.0,543.0,515.0,537.0,569.0
0,509.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,498.0,498.0,498.0,498.0,510.0,510.0,532.0,512.0,512.0,512.0,512.0,512.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,514.0,514.0,543.0,549.0,549.0,549.0,549.0,549.0,560.0,560.0,560.0,560.0,569.0,569.0,569.0,569.0,561.0,561.0,561.0,561.0,557.0,557.0,18.0,32.0,86.0,510.0,514.0,557.0,509.2888888888889,523.7555555555556,534.9555555555555,498.0,511.0,543.0,515.0,532.0,569.0
0,515.0,515.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,498.0,498.0,498.0,498.0,510.0,510.0,510.0,510.0,505.0,505.0,512.0,512.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,514.0,514.0,514.0,514.0,494.0,494.0,549.0,549.0,560.0,560.0,560.0,560.0,569.0,569.0,569.0,569.0,561.0,561.0,561.0,561.0,557.0,557.0,557.0,557.0,539.0,539.0,17.0,45.0,74.0,505.0,494.0,539.0,508.7111111111111,523.2222222222222,540.4666666666667,498.0,494.0,539.0,515.0,524.0,569.0
0,512.0,512.0,514.0,514.0,514.0,514.0,498.0,498.0,498.0,498.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,507.0,507.0,519.0,519.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,514.0,514.0,514.0,514.0,494.0,494.0,494.0,494.0,496.0,496.0,560.0,560.0,569.0,569.0,569.0,569.0,561.0,561.0,561.0,561.0,557.0,557.0,557.0,557.0,539.0,539.0,539.0,539.0,522.0,522.0,17.0,45.0,67.0,507.0,496.0,522.0,508.5777777777778,520.6444444444444,543.4666666666667,498.0,494.0,522.0,514.0,524.0,569.0
0,514.0,514.0,498.0,498.0,498.0,498.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,505.0,505.0,511.0,511.0,524.0,524.0,524.0,524.0,514.0,514.0,514.0,514.0,494.0,494.0,494.0,494.0,496.0,496.0,496.0,496.0,492.0,492.0,569.0,569.0,561.0,561.0,561.0,561.0,557.0,557.0,557.0,557.0,539.0,539.0,539.0,539.0,522.0,522.0,522.0,522.0,507.0,507.0,17.0,45.0,62.0,505.0,492.0,507.0,508.4888888888889,516.8222222222222,544.1333333333333,498.0,492.0,507.0,514.0,524.0,569.0
0,498.0,498.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,506.0,506.0,524.0,524.0,514.0,514.0,514.0,514.0,494.0,494.0,494.0,494.0,496.0,496.0,496.0,496.0,492.0,492.0,492.0,492.0,492.0,492.0,561.0,561.0,557.0,557.0,557.0,557.0,539.0,539.0,539.0,539.0,522.0,522.0,522.0,522.0,507.0,507.0,507.0,507.0,479.0,479.0,17.0,45.0,90.0,506.0,492.0,479.0,508.24444444444447,513.2444444444444,541.3333333333334,498.0,492.0,479.0,510.0,524.0,561.0
0,510.0,510.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,500.0,500.0,514.0,514.0,494.0,494.0,494.0,494.0,496.0,496.0,496.0,496.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,513.0,513.0,557.0,557.0,539.0,539.0,539.0,539.0,522.0,522.0,522.0,522.0,507.0,507.0,507.0,507.0,479.0,479.0,479.0,479.0,479.0,479.0,17.0,45.0,90.0,500.0,513.0,479.0,508.06666666666666,510.24444444444447,536.3777777777777,500.0,492.0,479.0,510.0,514.0,557.0
0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,508.0,494.0,494.0,494.0,496.0,496.0,496.0,496.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,513.0,513.0,513.0,513.0,489.0,539.0,539.0,539.0,522.0,522.0,522.0,522.0,507.0,507.0,507.0,507.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,470.0,17.0,43.0,99.0,508.0,489.0,470.0,507.5111111111111,508.1111111111111,531.9111111111112,500.0,489.0,470.0,508.0,513.0,539.0
0,507.0,507.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,500.0,500.0,500.0,500.0,508.0,508.0,508.0,508.0,514.0,514.0,496.0,496.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,513.0,513.0,513.0,513.0,489.0,489.0,489.0,489.0,469.0,469.0,522.0,522.0,507.0,507.0,507.0,507.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,470.0,470.0,470.0,470.0,481.0,481.0,17.0,55.0,99.0,514.0,469.0,481.0,507.4,503.3333333333333,524.0222222222222,500.0,469.0,470.0,514.0,513.0,522.0
