,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2
0,509.0,526.0,512.0,507.4222222222222,490.4222222222222,508.24444444444447,513.0,526.0,521.0,504.0,504.0,510.0,510.0,510.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,509.0,509.0,478.0,478.0,482.0,482.0,482.0,486.0,486.0,486.0,499.0,499.0,499.0,513.0,513.0,513.0,513.0,524.0,524.0,524.0,526.0,526.0,516.0,516.0,521.0,521.0,521.0,517.0,517.0,517.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,512.0,512.0,14.0,59.0,86.0,504.0,478.0,508.0
0,509.0,539.0,491.0,507.6222222222222,491.8222222222222,505.2888888888889,513.0,539.0,521.0,510.0,510.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,482.0,482.0,486.0,486.0,486.0,499.0,499.0,499.0,513.0,513.0,513.0,513.0,524.0,524.0,524.0,526.0,526.0,526.0,526.0,539.0,521.0,521.0,517.0,517.0,517.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,491.0,14.0,72.0,73.0,509.0,482.0,491.0
0,515.0,548.0,489.0,508.0444444444444,494.6,502.53333333333336,515.0,548.0,517.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,515.0,486.0,486.0,499.0,499.0,499.0,513.0,513.0,513.0,513.0,524.0,524.0,524.0,526.0,526.0,526.0,526.0,539.0,539.0,539.0,548.0,517.0,517.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,491.0,491.0,491.0,489.0,16.0,81.0,49.0,509.0,486.0,489.0
0,512.0,555.0,497.0,508.3777777777778,498.93333333333334,501.7111111111111,515.0,555.0,514.0,510.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,515.0,515.0,512.0,512.0,499.0,499.0,513.0,513.0,513.0,513.0,524.0,524.0,524.0,526.0,526.0,526.0,526.0,539.0,539.0,539.0,548.0,548.0,555.0,555.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,491.0,491.0,491.0,489.0,489.0,497.0,497.0,16.0,88.0,49.0,509.0,499.0,489.0
0,509.0,552.0,520.0,508.55555555555554,505.73333333333335,502.1111111111111,515.0,555.0,520.0,510.0,510.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,515.0,515.0,512.0,512.0,512.0,512.0,509.0,509.0,513.0,513.0,524.0,524.0,524.0,526.0,526.0,526.0,526.0,539.0,539.0,539.0,548.0,548.0,555.0,555.0,555.0,555.0,552.0,552.0,509.0,509.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,491.0,491.0,491.0,489.0,489.0,497.0,497.0,497.0,497.0,520.0,520.0,16.0,88.0,49.0,509.0,513.0,489.0
0,511.0,549.0,519.0,508.73333333333335,512.9555555555555,505.2,515.0,555.0,520.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,515.0,515.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,511.0,524.0,526.0,526.0,526.0,526.0,539.0,539.0,539.0,548.0,548.0,555.0,555.0,555.0,555.0,552.0,552.0,552.0,552.0,552.0,549.0,508.0,512.0,512.0,512.0,512.0,491.0,491.0,491.0,489.0,489.0,497.0,497.0,497.0,497.0,520.0,520.0,520.0,520.0,520.0,519.0,16.0,88.0,49.0,509.0,524.0,489.0
0,513.0,543.0,519.0,509.2888888888889,518.1555555555556,508.24444444444447,515.0,555.0,520.0,509.0,509.0,509.0,509.0,509.0,515.0,515.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,513.0,513.0,526.0,526.0,539.0,539.0,539.0,548.0,548.0,555.0,555.0,555.0,555.0,552.0,552.0,552.0,552.0,552.0,549.0,549.0,543.0,543.0,512.0,512.0,491.0,491.0,491.0,489.0,489.0,497.0,497.0,497.0,497.0,520.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,519.0,16.0,88.0,47.0,509.0,526.0,489.0
0,501.0,530.0,528.0,509.55555555555554,521.1777777777778,510.0888888888889,515.0,555.0,528.0,509.0,509.0,509.0,515.0,515.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,513.0,513.0,513.0,501.0,539.0,539.0,539.0,548.0,548.0,555.0,555.0,555.0,555.0,552.0,552.0,552.0,552.0,552.0,549.0,549.0,543.0,543.0,543.0,530.0,491.0,491.0,491.0,489.0,489.0,497.0,497.0,497.0,497.0,520.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,519.0,519.0,528.0,16.0,85.0,39.0,501.0,530.0,489.0
0,515.0,516.0,508.0,509.8888888888889,524.6888888888889,511.6,515.0,555.0,528.0,515.0,515.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,513.0,513.0,513.0,501.0,501.0,501.0,515.0,548.0,548.0,555.0,555.0,555.0,555.0,552.0,552.0,552.0,552.0,552.0,549.0,549.0,543.0,543.0,543.0,530.0,530.0,530.0,516.0,489.0,489.0,497.0,497.0,497.0,497.0,520.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,519.0,519.0,528.0,528.0,528.0,508.0,14.0,77.0,39.0,501.0,516.0,489.0
0,511.0,511.0,500.0,510.53333333333336,528.4222222222222,510.02222222222224,515.0,555.0,528.0,512.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,513.0,513.0,513.0,501.0,501.0,501.0,515.0,515.0,515.0,515.0,511.0,511.0,555.0,552.0,552.0,552.0,552.0,552.0,549.0,549.0,543.0,543.0,543.0,530.0,530.0,530.0,516.0,516.0,516.0,516.0,511.0,511.0,497.0,520.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,519.0,519.0,528.0,528.0,528.0,508.0,508.0,508.0,508.0,500.0,500.0,14.0,69.0,39.0,501.0,511.0,497.0
0,508.0,510.0,509.0,510.3333333333333,530.0666666666667,509.0888888888889,515.0,552.0,528.0,509.0,509.0,509.0,511.0,511.0,513.0,513.0,513.0,501.0,501.0,501.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,508.0,552.0,552.0,552.0,549.0,549.0,543.0,543.0,543.0,530.0,530.0,530.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,510.0,520.0,520.0,520.0,519.0,519.0,519.0,519.0,519.0,528.0,528.0,528.0,508.0,508.0,508.0,508.0,500.0,500.0,500.0,500.0,509.0,14.0,56.0,39.0,501.0,510.0,500.0
0,507.0,481.0,520.0,510.1111111111111,529.4444444444445,509.24444444444447,515.0,549.0,528.0,511.0,513.0,513.0,513.0,501.0,501.0,501.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,507.0,507.0,549.0,543.0,543.0,543.0,530.0,530.0,530.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,481.0,481.0,519.0,519.0,519.0,519.0,528.0,528.0,528.0,508.0,508.0,508.0,508.0,500.0,500.0,500.0,500.0,509.0,509.0,509.0,520.0,520.0,14.0,74.0,39.0,501.0,481.0,500.0
0,506.0,473.0,519.0,509.77777777777777,526.0,510.2,515.0,530.0,528.0,501.0,501.0,501.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,506.0,506.0,530.0,530.0,530.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,481.0,481.0,481.0,481.0,473.0,473.0,528.0,528.0,528.0,508.0,508.0,508.0,508.0,500.0,500.0,500.0,500.0,509.0,509.0,509.0,520.0,520.0,520.0,520.0,519.0,519.0,14.0,82.0,39.0,501.0,473.0,500.0
0,510.0,469.0,530.0,509.6666666666667,522.3777777777777,511.3333333333333,515.0,516.0,530.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,510.0,510.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,481.0,481.0,481.0,481.0,473.0,473.0,473.0,469.0,469.0,508.0,508.0,508.0,508.0,500.0,500.0,500.0,500.0,509.0,509.0,509.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,530.0,530.0,14.0,86.0,41.0,506.0,469.0,500.0
0,508.0,464.0,518.0,509.6666666666667,516.8,512.8666666666667,511.0,511.0,530.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,508.0,508.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,481.0,481.0,481.0,481.0,473.0,473.0,473.0,469.0,469.0,469.0,469.0,464.0,464.0,500.0,500.0,500.0,500.0,509.0,509.0,509.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,530.0,530.0,530.0,530.0,518.0,518.0,14.0,91.0,41.0,506.0,464.0,500.0
0,501.0,470.0,523.0,509.15555555555557,511.8666666666667,514.9333333333333,511.0,511.0,530.0,511.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,501.0,501.0,511.0,510.0,510.0,510.0,481.0,481.0,481.0,481.0,473.0,473.0,473.0,469.0,469.0,469.0,469.0,464.0,464.0,464.0,470.0,470.0,500.0,509.0,509.0,509.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,530.0,530.0,530.0,530.0,518.0,518.0,518.0,523.0,523.0,14.0,91.0,41.0,501.0,464.0,500.0
0,501.0,472.0,534.0,508.35555555555555,506.44444444444446,517.3333333333334,510.0,510.0,534.0,508.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,510.0,481.0,481.0,481.0,481.0,473.0,473.0,473.0,469.0,469.0,469.0,469.0,464.0,464.0,464.0,470.0,470.0,470.0,472.0,472.0,509.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,530.0,530.0,530.0,530.0,518.0,518.0,518.0,523.0,523.0,523.0,534.0,534.0,14.0,91.0,37.0,501.0,464.0,509.0
0,504.0,480.0,511.0,507.93333333333334,502.93333333333334,518.4666666666667,510.0,481.0,534.0,507.0,507.0,507.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,504.0,481.0,481.0,481.0,473.0,473.0,473.0,469.0,469.0,469.0,469.0,464.0,464.0,464.0,470.0,470.0,470.0,472.0,472.0,472.0,480.0,520.0,520.0,520.0,519.0,519.0,519.0,530.0,530.0,530.0,530.0,518.0,518.0,518.0,523.0,523.0,523.0,534.0,534.0,534.0,511.0,14.0,88.0,34.0,501.0,464.0,511.0
0,504.0,480.0,511.0,507.7111111111111,499.73333333333335,518.0666666666667,510.0,481.0,534.0,507.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,506.0,481.0,473.0,473.0,473.0,469.0,469.0,469.0,469.0,464.0,464.0,470.0,470.0,470.0,472.0,472.0,472.0,480.0,480.0,480.0,490.0,520.0,519.0,519.0,519.0,530.0,530.0,530.0,530.0,518.0,518.0,523.0,523.0,523.0,534.0,534.0,534.0,511.0,511.0,511.0,464.0,14.0,88.0,34.0,501.0,464.0,511.0
0,514.0,491.0,466.0,507.64444444444445,493.02222222222224,511.97777777777776,514.0,491.0,534.0,510.0,510.0,510.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,506.0,506.0,506.0,514.0,514.0,469.0,469.0,469.0,464.0,464.0,464.0,470.0,470.0,470.0,472.0,472.0,472.0,480.0,480.0,480.0,490.0,490.0,490.0,491.0,491.0,530.0,530.0,530.0,518.0,518.0,518.0,523.0,523.0,523.0,534.0,534.0,534.0,511.0,511.0,511.0,464.0,464.0,464.0,466.0,466.0,14.0,79.0,70.0,501.0,464.0,464.0
0,512.0,503.0,488.0,507.64444444444445,490.97777777777776,510.1111111111111,514.0,503.0,534.0,510.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,506.0,506.0,506.0,514.0,514.0,514.0,512.0,469.0,464.0,464.0,464.0,470.0,470.0,470.0,472.0,472.0,472.0,480.0,480.0,480.0,490.0,490.0,490.0,491.0,491.0,491.0,503.0,530.0,518.0,518.0,518.0,523.0,523.0,523.0,534.0,534.0,534.0,511.0,511.0,511.0,464.0,464.0,464.0,466.0,466.0,466.0,488.0,14.0,79.0,70.0,501.0,464.0,464.0
0,512.0,503.0,488.0,508.1111111111111,488.8888888888889,507.64444444444445,514.0,503.0,534.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,506.0,506.0,506.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,464.0,470.0,470.0,470.0,472.0,472.0,472.0,480.0,480.0,480.0,490.0,490.0,490.0,491.0,491.0,491.0,503.0,503.0,503.0,503.0,518.0,523.0,523.0,523.0,534.0,534.0,534.0,511.0,511.0,511.0,464.0,464.0,464.0,466.0,466.0,466.0,488.0,488.0,488.0,488.0,14.0,66.0,70.0,501.0,464.0,464.0
0,503.0,524.0,506.0,507.6666666666667,488.97777777777776,506.44444444444446,514.0,524.0,534.0,501.0,501.0,501.0,504.0,504.0,504.0,506.0,506.0,506.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,510.0,510.0,503.0,503.0,472.0,472.0,472.0,480.0,480.0,480.0,490.0,490.0,490.0,491.0,491.0,491.0,503.0,503.0,503.0,503.0,517.0,517.0,524.0,524.0,534.0,534.0,534.0,511.0,511.0,511.0,464.0,464.0,464.0,466.0,466.0,466.0,488.0,488.0,488.0,488.0,493.0,493.0,506.0,506.0,14.0,60.0,70.0,501.0,472.0,464.0
0,511.0,533.0,516.0,507.4,490.1333333333333,507.1111111111111,514.0,533.0,516.0,504.0,504.0,504.0,506.0,506.0,506.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,510.0,510.0,503.0,503.0,503.0,511.0,511.0,480.0,480.0,480.0,490.0,490.0,490.0,491.0,491.0,491.0,503.0,503.0,503.0,503.0,517.0,517.0,524.0,524.0,524.0,533.0,533.0,511.0,511.0,511.0,464.0,464.0,464.0,466.0,466.0,466.0,488.0,488.0,488.0,488.0,493.0,493.0,506.0,506.0,506.0,516.0,516.0,13.0,69.0,70.0,503.0,480.0,464.0
0,520.0,548.0,501.0,507.93333333333334,492.8,507.46666666666664,520.0,548.0,516.0,506.0,506.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,510.0,510.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,520.0,520.0,490.0,490.0,491.0,491.0,491.0,503.0,503.0,503.0,503.0,517.0,517.0,524.0,524.0,524.0,533.0,533.0,533.0,533.0,548.0,548.0,464.0,464.0,466.0,466.0,466.0,488.0,488.0,488.0,488.0,493.0,493.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,501.0,501.0,19.0,84.0,70.0,503.0,490.0,464.0
0,511.0,549.0,498.0,508.2888888888889,495.15555555555557,506.8,520.0,549.0,516.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,510.0,510.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,520.0,520.0,520.0,511.0,491.0,491.0,491.0,503.0,503.0,503.0,503.0,517.0,517.0,524.0,524.0,524.0,533.0,533.0,533.0,533.0,548.0,548.0,548.0,549.0,466.0,466.0,466.0,488.0,488.0,488.0,488.0,493.0,493.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,501.0,501.0,501.0,498.0,19.0,85.0,70.0,503.0,491.0,466.0
0,500.0,548.0,527.0,508.4,504.7111111111111,505.22222222222223,520.0,549.0,527.0,512.0,510.0,510.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,503.0,517.0,517.0,524.0,524.0,524.0,533.0,533.0,533.0,533.0,548.0,548.0,548.0,549.0,549.0,549.0,549.0,549.0,548.0,548.0,488.0,493.0,493.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,498.0,527.0,527.0,20.0,85.0,70.0,500.0,503.0,488.0
0,512.0,551.0,539.0,508.26666666666665,510.1111111111111,505.55555555555554,520.0,551.0,539.0,503.0,503.0,503.0,511.0,511.0,511.0,511.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,512.0,512.0,524.0,524.0,524.0,533.0,533.0,533.0,533.0,548.0,548.0,548.0,549.0,549.0,549.0,549.0,549.0,548.0,548.0,548.0,551.0,551.0,506.0,506.0,506.0,516.0,516.0,516.0,516.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,498.0,527.0,527.0,527.0,539.0,539.0,20.0,87.0,75.0,500.0,524.0,498.0
0,512.0,542.0,523.0,508.4888888888889,515.6,506.3333333333333,520.0,551.0,539.0,511.0,511.0,511.0,511.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,512.0,512.0,512.0,512.0,512.0,533.0,533.0,533.0,533.0,548.0,548.0,548.0,549.0,549.0,549.0,549.0,549.0,548.0,548.0,548.0,551.0,551.0,551.0,551.0,542.0,516.0,516.0,516.0,516.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,498.0,527.0,527.0,527.0,539.0,539.0,539.0,539.0,523.0,20.0,87.0,75.0,500.0,533.0,498.0
0,509.0,534.0,514.0,509.24444444444447,521.9555555555555,506.24444444444447,520.0,551.0,539.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,548.0,548.0,548.0,549.0,549.0,549.0,549.0,549.0,548.0,548.0,548.0,551.0,551.0,551.0,551.0,542.0,542.0,542.0,542.0,534.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,498.0,527.0,527.0,527.0,539.0,539.0,539.0,539.0,523.0,523.0,523.0,523.0,514.0,20.0,79.0,75.0,500.0,534.0,498.0
0,506.0,527.0,529.0,509.75555555555553,526.9777777777778,505.64444444444445,512.0,551.0,539.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,506.0,506.0,549.0,549.0,549.0,549.0,548.0,548.0,548.0,551.0,551.0,551.0,551.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,527.0,527.0,498.0,498.0,498.0,498.0,527.0,527.0,527.0,539.0,539.0,539.0,539.0,523.0,523.0,523.0,523.0,514.0,514.0,514.0,529.0,529.0,20.0,71.0,75.0,500.0,527.0,498.0
0,507.0,513.0,514.0,509.8666666666667,529.5777777777778,507.55555555555554,512.0,551.0,539.0,511.0,500.0,500.0,500.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,549.0,548.0,548.0,548.0,551.0,551.0,551.0,551.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,527.0,527.0,527.0,527.0,513.0,498.0,527.0,527.0,527.0,539.0,539.0,539.0,539.0,523.0,523.0,523.0,523.0,514.0,514.0,514.0,529.0,529.0,529.0,529.0,514.0,20.0,61.0,75.0,500.0,513.0,498.0
0,499.0,502.0,502.0,509.24444444444447,531.0888888888888,511.3777777777778,512.0,551.0,539.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,499.0,499.0,551.0,551.0,551.0,551.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,527.0,527.0,527.0,527.0,513.0,513.0,513.0,502.0,502.0,539.0,539.0,539.0,539.0,523.0,523.0,523.0,523.0,514.0,514.0,514.0,529.0,529.0,529.0,529.0,514.0,514.0,514.0,502.0,502.0,21.0,60.0,73.0,499.0,502.0,502.0
0,518.0,490.0,512.0,508.8888888888889,530.7333333333333,513.5555555555555,518.0,542.0,529.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,499.0,499.0,499.0,499.0,518.0,518.0,542.0,542.0,542.0,542.0,534.0,534.0,534.0,527.0,527.0,527.0,527.0,513.0,513.0,513.0,502.0,502.0,502.0,502.0,490.0,490.0,523.0,523.0,523.0,523.0,514.0,514.0,514.0,529.0,529.0,529.0,529.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,512.0,512.0,21.0,61.0,51.0,499.0,490.0,502.0
0,507.0,479.0,499.0,509.22222222222223,528.0,514.4888888888889,518.0,534.0,529.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,499.0,499.0,499.0,499.0,518.0,518.0,518.0,518.0,507.0,507.0,534.0,534.0,534.0,527.0,527.0,527.0,527.0,513.0,513.0,513.0,502.0,502.0,502.0,502.0,490.0,490.0,490.0,490.0,479.0,479.0,514.0,514.0,514.0,529.0,529.0,529.0,529.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,499.0,499.0,21.0,72.0,41.0,499.0,479.0,499.0
0,508.0,470.0,487.0,509.3333333333333,524.6,513.5333333333333,518.0,527.0,529.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,499.0,499.0,499.0,499.0,518.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,508.0,527.0,527.0,527.0,527.0,513.0,513.0,513.0,502.0,502.0,502.0,502.0,490.0,490.0,490.0,490.0,479.0,479.0,479.0,479.0,470.0,529.0,529.0,529.0,529.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,499.0,499.0,499.0,499.0,487.0,21.0,81.0,52.0,499.0,470.0,487.0
0,513.0,463.0,513.0,508.8222222222222,516.6222222222223,512.1333333333333,518.0,513.0,514.0,507.0,507.0,499.0,499.0,499.0,499.0,518.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,502.0,502.0,502.0,502.0,490.0,490.0,490.0,490.0,479.0,479.0,479.0,479.0,470.0,470.0,470.0,470.0,463.0,463.0,514.0,514.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,499.0,499.0,499.0,499.0,487.0,487.0,487.0,487.0,513.0,513.0,21.0,88.0,52.0,499.0,463.0,487.0
0,505.0,467.0,526.0,508.4,511.0888888888889,513.6444444444444,518.0,502.0,526.0,499.0,499.0,499.0,518.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,505.0,505.0,502.0,502.0,502.0,490.0,490.0,490.0,490.0,479.0,479.0,479.0,479.0,470.0,470.0,470.0,470.0,463.0,463.0,463.0,467.0,467.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,499.0,499.0,499.0,499.0,487.0,487.0,487.0,487.0,513.0,513.0,513.0,526.0,526.0,19.0,88.0,52.0,499.0,463.0,487.0
0,509.0,475.0,515.0,508.2888888888889,504.1777777777778,515.0,518.0,490.0,526.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,509.0,509.0,490.0,490.0,490.0,479.0,479.0,479.0,479.0,470.0,470.0,470.0,470.0,463.0,463.0,463.0,467.0,467.0,467.0,467.0,475.0,475.0,512.0,512.0,512.0,499.0,499.0,499.0,499.0,487.0,487.0,487.0,487.0,513.0,513.0,513.0,526.0,526.0,526.0,526.0,515.0,515.0,19.0,88.0,52.0,505.0,463.0,487.0
0,509.0,476.0,492.0,508.6222222222222,499.31111111111113,512.4,513.0,479.0,526.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,509.0,479.0,479.0,479.0,479.0,470.0,470.0,470.0,470.0,463.0,463.0,463.0,467.0,467.0,467.0,467.0,475.0,475.0,476.0,476.0,476.0,499.0,499.0,499.0,499.0,487.0,487.0,487.0,487.0,513.0,513.0,513.0,526.0,526.0,526.0,526.0,515.0,515.0,492.0,492.0,492.0,19.0,88.0,52.0,505.0,463.0,487.0
0,502.0,481.0,515.0,508.1111111111111,494.53333333333336,510.2888888888889,513.0,481.0,526.0,507.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,509.0,509.0,502.0,502.0,479.0,470.0,470.0,470.0,470.0,463.0,463.0,463.0,467.0,467.0,467.0,467.0,475.0,475.0,476.0,476.0,476.0,476.0,481.0,481.0,499.0,487.0,487.0,487.0,487.0,513.0,513.0,513.0,526.0,526.0,526.0,526.0,515.0,515.0,492.0,492.0,492.0,492.0,515.0,515.0,19.0,79.0,42.0,502.0,463.0,487.0
0,504.0,490.0,545.0,507.53333333333336,490.8666666666667,511.0888888888889,513.0,490.0,545.0,508.0,508.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,509.0,509.0,502.0,502.0,502.0,504.0,504.0,470.0,470.0,463.0,463.0,463.0,467.0,467.0,467.0,467.0,475.0,475.0,476.0,476.0,476.0,476.0,481.0,481.0,481.0,490.0,490.0,487.0,487.0,513.0,513.0,513.0,526.0,526.0,526.0,526.0,515.0,515.0,492.0,492.0,492.0,492.0,515.0,515.0,515.0,545.0,545.0,19.0,79.0,58.0,502.0,463.0,487.0
