,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19
0,511.0,494.0,480.0,500,500,500,6.0,6.0,40.0,512.8,497.4,495.3,517.0,498.0,520.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0
0,509.0,494.0,508.0,500,500,500,15.0,47.0,12.0,518.0,511.8333333333333,515.0,524.0,541.0,520.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,494.0,494.0,494.0,507.0,507.0,507.0,507.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,520.0,520.0,520.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0
0,503.0,505.0,502.0,500,500,500,21.0,36.0,10.0,514.3666666666667,529.9,509.8,524.0,541.0,512.0,524.0,524.0,524.0,524.0,524.0,524.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,504.0,504.0,504.0,504.0,504.0,541.0,541.0,541.0,541.0,541.0,541.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,505.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,502.0,502.0,502.0,502.0,502.0
0,503.0,497.0,502.0,500,500,500,1.0,27.0,12.0,503.53333333333336,509.3666666666667,507.0,504.0,505.0,514.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0
0,497.0,497.0,514.0,500,500,500,7.0,8.0,15.0,503.1333333333333,499.8,510.1,503.0,501.0,517.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,501.0,501.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,517.0,517.0
0,497.0,497.0,514.0,500,500,500,10.0,14.0,9.0,500.6,500.26666666666665,516.3,507.0,511.0,523.0,503.0,503.0,503.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,507.0,507.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,511.0,511.0,511.0,511.0,511.0,511.0,514.0,514.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,523.0,523.0,523.0,523.0,523.0,523.0
0,497.0,489.0,517.0,500,500,500,18.0,22.0,6.0,503.8,504.8,520.2,515.0,511.0,523.0,497.0,497.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,515.0,515.0,515.0,515.0,501.0,501.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,489.0,489.0,517.0,517.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,519.0,519.0,519.0,519.0
0,515.0,486.0,504.0,500,500,500,9.0,25.0,19.0,513.6333333333333,492.7,516.3,516.0,489.0,519.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0
0,516.0,485.0,504.0,500,500,500,15.0,4.0,15.0,519.0666666666667,486.3666666666667,509.1,530.0,486.0,513.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
0,530.0,485.0,491.0,500,500,500,0.0,7.0,22.0,530.0,486.4,508.6,530.0,492.0,513.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,492.0,492.0,492.0,492.0,492.0,492.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,491.0,491.0,491.0,491.0,491.0,491.0
0,520.0,481.0,491.0,500,500,500,10.0,11.0,18.0,525.3333333333334,486.8666666666667,499.4,530.0,492.0,509.0,530.0,530.0,530.0,530.0,530.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,492.0,492.0,492.0,492.0,492.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,491.0,491.0,491.0,491.0,491.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0
0,499.0,481.0,509.0,500,500,500,21.0,77.0,18.0,509.93333333333334,515.4666666666667,514.8,520.0,558.0,527.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,499.0,499.0,499.0,499.0,499.0,499.0,481.0,481.0,481.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,558.0,558.0,558.0,558.0,558.0,558.0,509.0,509.0,509.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,527.0,527.0,527.0,527.0,527.0,527.0
0,499.0,547.0,502.0,500,500,500,5.0,25.0,25.0,500.6333333333333,549.7666666666667,521.7333333333333,501.0,558.0,527.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,547.0,547.0,547.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,502.0,502.0,502.0
0,499.0,533.0,502.0,500,500,500,4.0,25.0,25.0,500.6666666666667,548.2333333333333,512.9666666666667,503.0,558.0,527.0,499.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,503.0,503.0,558.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,533.0,533.0,533.0,533.0,533.0,533.0,527.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,511.0,511.0
0,503.0,512.0,488.0,500,500,500,4.0,35.0,23.0,502.73333333333335,533.7,504.46666666666664,505.0,533.0,511.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,505.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,488.0,488.0,488.0,488.0,488.0
0,505.0,503.0,488.0,500,500,500,5.0,30.0,23.0,506.3666666666667,508.9,492.53333333333336,508.0,512.0,494.0,505.0,505.0,505.0,505.0,505.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,488.0,488.0,488.0,488.0,488.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0
0,504.0,501.0,494.0,500,500,500,6.0,10.0,21.0,506.6,506.1333333333333,499.6666666666667,510.0,511.0,515.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,510.0,503.0,503.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,501.0,494.0,494.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,515.0,515.0,515.0,515.0,515.0
0,506.0,501.0,513.0,500,500,500,4.0,5.0,2.0,507.8666666666667,503.6666666666667,513.9333333333333,510.0,506.0,515.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,501.0,501.0,501.0,501.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
0,492.0,498.0,492.0,500,500,500,14.0,8.0,30.0,500.76666666666665,502.8333333333333,505.6,506.0,506.0,522.0,506.0,506.0,506.0,506.0,506.0,506.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,513.0,513.0,513.0,513.0,513.0,513.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,522.0,522.0,522.0,522.0
0,503.0,499.0,510.0,500,500,500,22.0,13.0,30.0,507.03333333333336,503.76666666666665,516.2,514.0,511.0,522.0,503.0,503.0,503.0,503.0,503.0,503.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,499.0,499.0,499.0,499.0,499.0,499.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,522.0,522.0,522.0,522.0,522.0,522.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
0,514.0,511.0,506.0,500,500,500,13.0,29.0,26.0,521.4333333333333,528.1666666666666,513.6666666666666,527.0,540.0,532.0,514.0,514.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,511.0,511.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,510.0,510.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0
0,520.0,505.0,532.0,500,500,500,7.0,35.0,31.0,526.2,537.0666666666667,523.6666666666666,527.0,539.0,537.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,520.0,520.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,505.0,505.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,537.0,537.0
0,518.0,493.0,519.0,500,500,500,2.0,12.0,18.0,518.7333333333333,497.4,525.6,520.0,505.0,537.0,520.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,515.0,505.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,517.0,537.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,523.0
0,508.0,493.0,498.0,500,500,500,10.0,24.0,25.0,516.1,501.8,518.1,518.0,517.0,523.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,509.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,498.0,498.0,498.0,498.0
0,508.0,493.0,498.0,500,500,500,10.0,24.0,25.0,511.6333333333333,507.6666666666667,509.2,515.0,517.0,523.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,517.0,517.0,517.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,493.0,493.0,493.0,523.0,523.0,523.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,507.0,507.0,507.0
0,510.0,491.0,496.0,500,500,500,5.0,18.0,11.0,510.2,497.26666666666665,501.3666666666667,513.0,493.0,507.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0
0,505.0,491.0,489.0,500,500,500,8.0,21.0,18.0,510.6333333333333,494.6666666666667,497.23333333333335,513.0,512.0,501.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,493.0,493.0,493.0,493.0,493.0,493.0,512.0,512.0,512.0,512.0,512.0,512.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,489.0,489.0,489.0,489.0,489.0,489.0,501.0,501.0,501.0,501.0,501.0,501.0
0,485.0,512.0,497.0,500,500,500,20.0,18.0,4.0,497.0,519.8,499.26666666666665,505.0,530.0,501.0,505.0,505.0,505.0,505.0,505.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,512.0,512.0,512.0,512.0,512.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,501.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
0,482.0,530.0,497.0,500,500,500,10.0,51.0,17.0,486.53333333333336,550.9333333333333,504.53333333333336,492.0,581.0,514.0,485.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,530.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,497.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0
0,491.0,508.0,507.0,500,500,500,14.0,44.0,7.0,494.3,536.3,511.1,505.0,552.0,514.0,492.0,492.0,492.0,492.0,492.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,552.0,552.0,552.0,552.0,552.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0
0,505.0,489.0,504.0,500,500,500,25.0,40.0,6.0,503.6333333333333,509.0,507.7,516.0,508.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,498.0,498.0,498.0,498.0,498.0,489.0,489.0,489.0,489.0,489.0,489.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,504.0,504.0
0,516.0,489.0,500.0,500,500,500,11.0,19.0,10.0,513.1333333333333,493.3333333333333,504.8666666666667,516.0,489.0,504.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,500.0,500.0
0,516.0,480.0,494.0,500,500,500,7.0,9.0,10.0,516.2333333333333,488.7,502.2,523.0,489.0,504.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,523.0,523.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,480.0,480.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,494.0,494.0
0,516.0,480.0,494.0,500,500,500,10.0,21.0,23.0,520.8,487.8,501.1333333333333,526.0,501.0,517.0,516.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,489.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,500.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0
0,526.0,499.0,505.0,500,500,500,19.0,11.0,12.0,534.6,503.8333333333333,512.6,545.0,510.0,517.0,526.0,526.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,501.0,501.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0
0,536.0,510.0,505.0,500,500,500,12.0,40.0,24.0,541.8,512.0333333333333,510.2,545.0,539.0,529.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,536.0,536.0,536.0,536.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,539.0,539.0,539.0,539.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,529.0,529.0,529.0,529.0
0,516.0,535.0,525.0,500,500,500,29.0,29.0,24.0,533.7333333333333,530.3333333333334,521.6666666666666,536.0,539.0,529.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0
0,498.0,535.0,505.0,500,500,500,18.0,4.0,20.0,508.2,536.7333333333333,516.3333333333334,516.0,539.0,525.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0
0,466.0,529.0,500.0,500,500,500,32.0,10.0,18.0,476.43333333333334,532.8333333333334,508.8,477.0,534.0,518.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0
0,471.0,457.0,479.0,500,500,500,20.0,72.0,39.0,479.5,479.2,492.8,486.0,507.0,512.0,471.0,471.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,507.0,507.0,507.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,532.0,512.0,512.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,449.0
0,486.0,457.0,410.0,500,500,500,21.0,75.0,69.0,497.96666666666664,494.1666666666667,453.5,507.0,532.0,479.0,486.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,499.0,499.0,499.0,499.0,499.0,499.0,457.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,470.0,470.0,470.0,470.0,470.0,470.0,479.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,410.0,410.0,410.0,410.0,410.0,410.0
0,499.0,470.0,410.0,500,500,500,27.0,62.0,179.0,502.76666666666665,483.26666666666665,433.1,526.0,520.0,589.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0
0,532.0,489.0,356.0,500,500,500,46.0,177.0,233.0,537.6333333333333,545.9666666666667,522.7666666666667,572.0,666.0,584.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0
