,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2
0,8.0,8.0,2.0,523.0,504.0,498.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,515.0,496.0,496.0,500,500,500,518.2,500.8,496.8
0,6.0,14.0,23.0,525.0,510.0,521.0,519.0,519.0,519.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,519.0,519.0,519.0,499.0,499.0,499.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,510.0,510.0,510.0,515.0,515.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,507.0,507.0,507.0,519.0,499.0,507.0,500,500,500,522.4,500.03333333333336,516.3333333333334
0,7.0,21.0,14.0,519.0,510.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,489.0,489.0,489.0,489.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,518.0,518.0,518.0,518.0,518.0,489.0,507.0,500,500,500,520.0666666666667,505.2,511.26666666666665
0,4.0,2.0,11.0,518.0,489.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,514.0,487.0,507.0,500,500,500,516.2666666666667,488.1333333333333,513.2333333333333
0,8.0,37.0,0.0,514.0,524.0,507.0,514.0,506.0,506.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,487.0,521.0,521.0,521.0,521.0,521.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,487.0,507.0,500,500,500,512.2,509.93333333333334,507.0
0,10.0,7.0,13.0,523.0,528.0,520.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,521.0,521.0,513.0,500,500,500,519.8666666666667,524.2666666666667,514.1666666666666
0,11.0,15.0,3.0,523.0,528.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,528.0,528.0,528.0,528.0,528.0,528.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,520.0,520.0,520.0,520.0,520.0,520.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,512.0,513.0,520.0,500,500,500,518.2333333333333,521.5,521.3
0,15.0,12.0,6.0,512.0,513.0,523.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,501.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,517.0,517.0,517.0,517.0,517.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,497.0,501.0,517.0,500,500,500,506.43333333333334,510.1333333333333,521.0
0,6.0,22.0,5.0,497.0,501.0,520.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,495.0,495.0,495.0,495.0,495.0,495.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,489.0,489.0,489.0,489.0,489.0,489.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,515.0,515.0,495.0,489.0,515.0,500,500,500,497.6,501.3333333333333,518.4666666666667
0,6.0,14.0,5.0,495.0,489.0,516.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,491.0,491.0,491.0,491.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,487.0,487.0,487.0,487.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,516.0,491.0,487.0,515.0,500,500,500,495.1333333333333,492.73333333333335,516.8
0,4.0,22.0,16.0,493.0,509.0,516.0,491.0,491.0,491.0,491.0,491.0,491.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,487.0,487.0,487.0,487.0,487.0,487.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,516.0,516.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,491.0,487.0,500.0,500,500,500,492.0,496.6,509.03333333333336
0,5.0,35.0,16.0,496.0,522.0,511.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,493.0,493.0,493.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,526.0,526.0,526.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,493.0,509.0,500.0,500,500,500,494.03333333333336,513.0333333333333,504.56666666666666
0,3.0,10.0,13.0,496.0,532.0,513.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,493.0,526.0,500.0,500,500,500,494.6,526.5333333333333,509.0
0,11.0,25.0,13.0,507.0,549.0,513.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,524.0,524.0,524.0,524.0,524.0,524.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,496.0,524.0,500.0,500,500,500,500.76666666666665,532.7,503.23333333333335
0,9.0,37.0,11.0,516.0,549.0,515.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,530.0,530.0,530.0,530.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,507.0,512.0,512.0,500,500,500,508.43333333333334,540.2666666666667,512.1666666666666
0,3.0,1.0,2.0,519.0,512.0,517.0,516.0,516.0,516.0,516.0,516.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,517.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,506.0,515.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,515.0,515.0,516.0,511.0,515.0,500,500,500,517.0,511.6666666666667,515.7333333333333
0,4.0,33.0,2.0,521.0,511.0,517.0,519.0,519.0,519.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,521.0,521.0,521.0,521.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,478.0,478.0,478.0,478.0,517.0,517.0,517.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,517.0,478.0,515.0,500,500,500,518.4,504.43333333333334,515.8666666666667
0,4.0,28.0,4.0,521.0,506.0,515.0,517.0,517.0,517.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,520.0,520.0,506.0,506.0,506.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,489.0,489.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,511.0,511.0,517.0,478.0,511.0,500,500,500,519.2,490.8666666666667,514.7333333333333
0,2.0,27.0,4.0,520.0,505.0,511.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,519.0,489.0,511.0,500,500,500,519.9333333333333,491.4,512.0666666666667
0,3.0,10.0,4.0,519.0,522.0,508.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,517.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,517.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,517.0,519.0,522.0,508.0,500,500,500,518.1,519.0,509.2
0,4.0,17.0,14.0,517.0,534.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,515.0,517.0,503.0,500,500,500,516.4666666666667,523.0,511.73333333333335
0,14.0,26.0,29.0,515.0,534.0,509.0,515.0,515.0,515.0,515.0,515.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,534.0,534.0,534.0,534.0,534.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,503.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,503.0,508.0,488.0,500,500,500,511.53333333333336,522.4666666666667,503.93333333333334
0,8.0,20.0,21.0,503.0,528.0,501.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,501.0,501.0,501.0,501.0,501.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,528.0,528.0,528.0,528.0,528.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,501.0,501.0,501.0,501.0,501.0,501.0,521.0,488.0,500,500,500,503.06666666666666,521.3,491.56666666666666
0,8.0,18.0,16.0,501.0,528.0,504.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,495.0,510.0,501.0,500,500,500,499.46666666666664,521.6666666666666,500.1666666666667
0,1.0,8.0,8.0,495.0,510.0,512.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,494.0,502.0,504.0,500,500,500,494.76666666666665,508.1333333333333,505.8666666666667
0,4.0,21.0,8.0,495.0,502.0,512.0,494.0,494.0,494.0,494.0,494.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,495.0,495.0,495.0,495.0,495.0,502.0,502.0,502.0,502.0,502.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,489.0,489.0,489.0,489.0,489.0,512.0,512.0,512.0,512.0,512.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,509.0,491.0,489.0,505.0,500,500,500,493.2,497.76666666666665,508.9
0,2.0,19.0,9.0,497.0,508.0,509.0,495.0,495.0,495.0,495.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,489.0,489.0,489.0,489.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,495.0,489.0,500.0,500,500,500,496.06666666666666,499.1333333333333,504.2
0,9.0,36.0,8.0,506.0,544.0,508.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,543.0,543.0,543.0,543.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,497.0,508.0,500.0,500,500,500,499.7,523.4666666666667,503.1666666666667
0,4.0,15.0,15.0,510.0,543.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,506.0,528.0,493.0,500,500,500,507.06666666666666,539.0,504.0
0,9.0,15.0,15.0,515.0,529.0,499.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,510.0,528.0,493.0,500,500,500,511.53333333333336,528.8333333333334,495.5
0,6.0,11.0,16.0,516.0,539.0,509.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,516.0,516.0,516.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,539.0,539.0,539.0,539.0,539.0,539.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,509.0,509.0,509.0,509.0,509.0,509.0,515.0,529.0,499.0,500,500,500,514.7666666666667,529.9333333333333,499.6
0,7.0,37.0,21.0,522.0,539.0,520.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,522.0,522.0,522.0,522.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,502.0,502.0,502.0,502.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,520.0,520.0,520.0,520.0,516.0,502.0,509.0,500,500,500,516.7666666666667,533.7333333333333,510.1333333333333
0,0.0,10.0,14.0,522.0,502.0,520.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,522.0,492.0,506.0,500,500,500,522.0,498.3333333333333,514.8666666666667
0,4.0,36.0,21.0,521.0,475.0,527.0,520.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,518.0,518.0,518.0,475.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,463.0,463.0,463.0,514.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,526.0,526.0,526.0,518.0,456.0,514.0,500,500,500,520.7666666666667,466.1,520.7
0,3.0,30.0,11.0,520.0,486.0,526.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,518.0,463.0,516.0,500,500,500,519.0,471.73333333333335,522.0666666666667
0,5.0,15.0,11.0,520.0,501.0,527.0,520.0,520.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,486.0,486.0,486.0,486.0,486.0,486.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,501.0,501.0,501.0,501.0,501.0,501.0,516.0,516.0,516.0,516.0,516.0,516.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,520.0,520.0,520.0,520.0,520.0,520.0,515.0,486.0,516.0,500,500,500,517.8333333333334,489.56666666666666,519.6
0,0.0,37.0,21.0,515.0,527.0,520.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,515.0,501.0,506.0,500,500,500,515.0,509.3,515.5666666666667
0,9.0,4.0,12.0,512.0,525.0,518.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,506.0,523.0,517.0,500,500,500,510.6,524.7333333333333,515.2666666666667
0,13.0,9.0,6.0,506.0,525.0,520.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,498.0,498.0,498.0,498.0,498.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,516.0,516.0,516.0,516.0,516.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,514.0,514.0,514.0,514.0,514.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,493.0,516.0,514.0,500,500,500,501.2,522.3666666666667,517.3
0,1.0,29.0,11.0,493.0,525.0,520.0,493.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,525.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,520.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,492.0,496.0,509.0,500,500,500,492.4,507.6,513.4
0,1.0,12.0,9.0,493.0,495.0,518.0,493.0,493.0,493.0,493.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,484.0,484.0,484.0,484.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,492.0,484.0,515.0,500,500,500,492.3,491.9,514.7
0,4.0,15.0,8.0,496.0,495.0,515.0,492.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,499.0,499.0,499.0,499.0,495.0,495.0,495.0,495.0,495.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,498.0,498.0,498.0,498.0,515.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,492.0,480.0,507.0,500,500,500,493.73333333333335,488.5,511.53333333333336
0,5.0,1.0,3.0,504.0,499.0,511.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,499.0,498.0,508.0,500,500,500,500.5,498.3,510.1
