,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2,emg_min_0,emg_min_1,emg_min_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19
0,507.4888888888889,495.77777777777777,499.15555555555557,509.0,570.0,526.0,506.0,498.0,489.0,19.0,115.0,37.0,517.0,570.0,526.0,506.0,506.0,512.0,512.0,512.0,512.0,512.0,512.0,516.0,516.0,516.0,517.0,517.0,517.0,517.0,511.0,511.0,511.0,509.0,509.0,498.0,509.0,509.0,509.0,509.0,530.0,530.0,530.0,529.0,529.0,529.0,549.0,549.0,549.0,549.0,567.0,567.0,567.0,570.0,570.0,489.0,489.0,489.0,489.0,489.0,490.0,490.0,490.0,493.0,493.0,493.0,504.0,504.0,504.0,504.0,515.0,515.0,515.0,526.0,526.0
0,508.3777777777778,504.75555555555553,501.24444444444447,516.0,567.0,529.0,509.0,509.0,489.0,19.0,115.0,40.0,517.0,570.0,529.0,512.0,512.0,512.0,512.0,512.0,516.0,516.0,516.0,517.0,517.0,517.0,517.0,511.0,511.0,511.0,509.0,509.0,509.0,516.0,516.0,509.0,509.0,530.0,530.0,530.0,529.0,529.0,529.0,549.0,549.0,549.0,549.0,567.0,567.0,567.0,570.0,570.0,570.0,567.0,567.0,489.0,489.0,490.0,490.0,490.0,493.0,493.0,493.0,504.0,504.0,504.0,504.0,515.0,515.0,515.0,526.0,526.0,526.0,529.0,529.0
0,508.77777777777777,509.55555555555554,502.6666666666667,512.0,559.0,527.0,509.0,529.0,490.0,19.0,115.0,40.0,517.0,570.0,529.0,512.0,512.0,512.0,516.0,516.0,516.0,517.0,517.0,517.0,517.0,511.0,511.0,511.0,509.0,509.0,509.0,516.0,516.0,516.0,512.0,530.0,530.0,530.0,529.0,529.0,529.0,549.0,549.0,549.0,549.0,567.0,567.0,567.0,570.0,570.0,570.0,567.0,567.0,567.0,559.0,490.0,490.0,490.0,493.0,493.0,493.0,504.0,504.0,504.0,504.0,515.0,515.0,515.0,526.0,526.0,526.0,529.0,529.0,529.0,527.0
0,509.31111111111113,518.0,504.8,504.0,543.0,521.0,504.0,529.0,493.0,19.0,112.0,40.0,517.0,570.0,529.0,516.0,516.0,517.0,517.0,517.0,517.0,511.0,511.0,511.0,509.0,509.0,509.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,504.0,529.0,529.0,549.0,549.0,549.0,549.0,567.0,567.0,567.0,570.0,570.0,570.0,567.0,567.0,567.0,559.0,559.0,559.0,559.0,543.0,493.0,493.0,504.0,504.0,504.0,504.0,515.0,515.0,515.0,526.0,526.0,526.0,529.0,529.0,529.0,527.0,527.0,527.0,527.0,521.0
0,509.8,523.1555555555556,505.64444444444445,511.0,539.0,517.0,504.0,539.0,504.0,19.0,112.0,40.0,517.0,570.0,529.0,517.0,517.0,517.0,511.0,511.0,511.0,509.0,509.0,509.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,504.0,504.0,511.0,511.0,549.0,549.0,549.0,567.0,567.0,567.0,570.0,570.0,570.0,567.0,567.0,567.0,559.0,559.0,559.0,559.0,543.0,543.0,539.0,539.0,504.0,504.0,504.0,515.0,515.0,515.0,526.0,526.0,526.0,529.0,529.0,529.0,527.0,527.0,527.0,527.0,521.0,521.0,517.0,517.0
0,510.44444444444446,527.6222222222223,506.35555555555555,509.0,519.0,510.0,504.0,519.0,510.0,14.0,112.0,40.0,516.0,570.0,529.0,511.0,511.0,511.0,509.0,509.0,509.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,504.0,504.0,511.0,511.0,511.0,509.0,509.0,567.0,567.0,567.0,570.0,570.0,570.0,567.0,567.0,567.0,559.0,559.0,559.0,559.0,543.0,543.0,539.0,539.0,539.0,519.0,519.0,515.0,515.0,515.0,526.0,526.0,526.0,529.0,529.0,529.0,527.0,527.0,527.0,527.0,521.0,521.0,517.0,517.0,517.0,510.0,510.0
0,510.6,529.8666666666667,506.9111111111111,508.0,507.0,509.0,504.0,507.0,509.0,14.0,103.0,40.0,516.0,570.0,529.0,511.0,509.0,509.0,509.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,504.0,504.0,511.0,511.0,511.0,509.0,509.0,509.0,508.0,567.0,570.0,570.0,570.0,567.0,567.0,567.0,559.0,559.0,559.0,559.0,543.0,543.0,539.0,539.0,539.0,519.0,519.0,519.0,507.0,515.0,526.0,526.0,526.0,529.0,529.0,529.0,527.0,527.0,527.0,527.0,521.0,521.0,517.0,517.0,517.0,510.0,510.0,510.0,509.0
0,510.9555555555556,533.0666666666667,508.6,508.0,487.0,513.0,504.0,487.0,509.0,14.0,95.0,40.0,516.0,567.0,529.0,516.0,516.0,512.0,512.0,512.0,512.0,504.0,504.0,511.0,511.0,511.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,567.0,567.0,559.0,559.0,559.0,559.0,543.0,543.0,539.0,539.0,539.0,519.0,519.0,519.0,507.0,507.0,507.0,507.0,487.0,487.0,529.0,529.0,527.0,527.0,527.0,527.0,521.0,521.0,517.0,517.0,517.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,513.0,513.0
0,511.0888888888889,532.8444444444444,510.1777777777778,505.0,487.0,519.0,504.0,487.0,509.0,13.0,83.0,40.0,512.0,559.0,527.0,512.0,512.0,512.0,504.0,504.0,511.0,511.0,511.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,505.0,559.0,559.0,559.0,543.0,543.0,539.0,539.0,539.0,519.0,519.0,519.0,507.0,507.0,507.0,507.0,487.0,487.0,487.0,487.0,487.0,527.0,527.0,527.0,521.0,521.0,517.0,517.0,517.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,519.0
0,510.68888888888887,530.8,512.8222222222222,509.0,472.0,518.0,504.0,472.0,509.0,13.0,98.0,40.0,511.0,543.0,521.0,504.0,511.0,511.0,511.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,509.0,509.0,543.0,539.0,539.0,539.0,519.0,519.0,519.0,507.0,507.0,507.0,507.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,472.0,472.0,521.0,517.0,517.0,517.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,518.0,518.0
0,510.3777777777778,527.1333333333333,514.7333333333333,504.0,460.0,519.0,504.0,460.0,509.0,13.0,110.0,39.0,511.0,539.0,519.0,511.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,504.0,539.0,519.0,519.0,519.0,507.0,507.0,507.0,507.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,472.0,472.0,472.0,460.0,517.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,519.0
0,509.35555555555555,520.9777777777778,517.1111111111111,503.0,460.0,519.0,503.0,460.0,509.0,14.0,110.0,25.0,509.0,507.0,519.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,504.0,504.0,504.0,503.0,503.0,507.0,507.0,507.0,507.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,472.0,472.0,472.0,460.0,460.0,460.0,460.0,460.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0
0,508.3777777777778,515.0,517.6666666666666,501.0,458.0,499.0,501.0,458.0,499.0,16.0,112.0,30.0,509.0,507.0,519.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,501.0,507.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,472.0,472.0,472.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,458.0,509.0,513.0,513.0,513.0,513.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,499.0
0,508.1111111111111,508.22222222222223,517.1111111111111,513.0,460.0,505.0,501.0,458.0,499.0,15.0,112.0,30.0,513.0,487.0,519.0,508.0,508.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,501.0,501.0,513.0,513.0,487.0,487.0,487.0,487.0,487.0,487.0,472.0,472.0,472.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,458.0,458.0,460.0,460.0,513.0,513.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,499.0,499.0,505.0,505.0
0,507.8888888888889,499.22222222222223,515.5777777777778,501.0,476.0,507.0,501.0,458.0,499.0,15.0,109.0,30.0,513.0,487.0,519.0,505.0,505.0,509.0,509.0,509.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,501.0,501.0,513.0,513.0,513.0,513.0,501.0,501.0,487.0,487.0,472.0,472.0,472.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,458.0,458.0,460.0,460.0,460.0,460.0,476.0,476.0,519.0,519.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,499.0,499.0,505.0,505.0,505.0,505.0,507.0,507.0
0,507.15555555555557,493.15555555555557,513.6666666666666,507.0,476.0,497.0,501.0,458.0,497.0,12.0,101.0,30.0,513.0,476.0,519.0,509.0,509.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,501.0,501.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,507.0,507.0,472.0,472.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,458.0,458.0,460.0,460.0,460.0,460.0,476.0,476.0,476.0,476.0,476.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,499.0,499.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,497.0,497.0
0,506.77777777777777,488.55555555555554,511.4888888888889,506.0,497.0,493.0,501.0,458.0,493.0,12.0,101.0,34.0,513.0,497.0,519.0,504.0,504.0,503.0,503.0,503.0,503.0,501.0,501.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,507.0,507.0,507.0,506.0,506.0,460.0,460.0,460.0,460.0,460.0,460.0,458.0,458.0,460.0,460.0,460.0,460.0,476.0,476.0,476.0,476.0,476.0,476.0,497.0,497.0,519.0,519.0,519.0,519.0,519.0,519.0,499.0,499.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,497.0,497.0,497.0,493.0,493.0
0,506.68888888888887,486.15555555555557,510.1111111111111,506.0,497.0,493.0,501.0,458.0,493.0,12.0,85.0,28.0,513.0,497.0,519.0,503.0,503.0,503.0,503.0,501.0,501.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,460.0,460.0,460.0,460.0,458.0,458.0,460.0,460.0,460.0,460.0,476.0,476.0,476.0,476.0,476.0,476.0,497.0,497.0,497.0,497.0,519.0,519.0,519.0,519.0,499.0,499.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0
0,506.4888888888889,483.8888888888889,507.84444444444443,510.0,518.0,488.0,501.0,458.0,488.0,12.0,61.0,31.0,513.0,518.0,507.0,501.0,501.0,513.0,513.0,513.0,513.0,501.0,501.0,501.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,504.0,504.0,510.0,510.0,458.0,458.0,460.0,460.0,460.0,460.0,476.0,476.0,476.0,476.0,476.0,476.0,497.0,497.0,497.0,497.0,511.0,511.0,518.0,518.0,499.0,499.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0,497.0,497.0,488.0,488.0
0,506.73333333333335,484.4,506.55555555555554,514.0,531.0,492.0,501.0,460.0,488.0,13.0,73.0,31.0,514.0,531.0,507.0,513.0,513.0,513.0,501.0,501.0,501.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,504.0,504.0,510.0,510.0,510.0,514.0,514.0,460.0,460.0,460.0,476.0,476.0,476.0,476.0,476.0,476.0,497.0,497.0,497.0,497.0,511.0,511.0,518.0,518.0,518.0,531.0,531.0,505.0,505.0,505.0,507.0,507.0,507.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0,497.0,497.0,488.0,488.0,488.0,492.0,492.0
0,507.1333333333333,486.3333333333333,505.5111111111111,514.0,546.0,496.0,501.0,476.0,488.0,13.0,88.0,31.0,514.0,546.0,507.0,501.0,501.0,501.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,504.0,504.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,476.0,476.0,476.0,476.0,476.0,476.0,497.0,497.0,497.0,497.0,511.0,511.0,518.0,518.0,518.0,531.0,531.0,531.0,531.0,546.0,507.0,507.0,507.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0,497.0,497.0,488.0,488.0,488.0,492.0,492.0,492.0,492.0,496.0
0,507.46666666666664,488.73333333333335,505.0,517.0,556.0,503.0,501.0,476.0,488.0,16.0,98.0,31.0,517.0,556.0,507.0,501.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,504.0,504.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,517.0,517.0,476.0,476.0,476.0,476.0,497.0,497.0,497.0,497.0,511.0,511.0,518.0,518.0,518.0,531.0,531.0,531.0,531.0,546.0,556.0,556.0,507.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0,497.0,497.0,488.0,488.0,488.0,492.0,492.0,492.0,492.0,496.0,503.0,503.0
0,508.55555555555554,496.7111111111111,503.75555555555553,516.0,563.0,506.0,504.0,497.0,488.0,16.0,105.0,31.0,517.0,563.0,506.0,506.0,506.0,506.0,504.0,504.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,514.0,517.0,517.0,517.0,517.0,516.0,516.0,497.0,497.0,497.0,511.0,511.0,518.0,518.0,518.0,531.0,531.0,531.0,531.0,546.0,546.0,556.0,556.0,556.0,556.0,563.0,563.0,493.0,493.0,493.0,497.0,497.0,488.0,488.0,488.0,492.0,492.0,492.0,492.0,496.0,496.0,503.0,503.0,503.0,503.0,506.0,506.0
0,509.3777777777778,502.3777777777778,503.1777777777778,520.0,569.0,512.0,504.0,511.0,488.0,19.0,111.0,31.0,520.0,569.0,512.0,504.0,504.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,514.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,520.0,520.0,511.0,511.0,518.0,518.0,518.0,531.0,531.0,531.0,531.0,546.0,546.0,556.0,556.0,556.0,556.0,563.0,563.0,563.0,569.0,569.0,497.0,497.0,488.0,488.0,488.0,492.0,492.0,492.0,492.0,496.0,496.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,512.0,512.0
0,510.1777777777778,511.1777777777778,503.31111111111113,511.0,561.0,528.0,510.0,518.0,488.0,19.0,111.0,40.0,520.0,569.0,528.0,510.0,514.0,514.0,514.0,514.0,514.0,514.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,520.0,520.0,520.0,520.0,511.0,511.0,518.0,531.0,531.0,531.0,531.0,546.0,546.0,556.0,556.0,556.0,556.0,563.0,563.0,563.0,569.0,569.0,569.0,569.0,561.0,561.0,488.0,492.0,492.0,492.0,492.0,496.0,496.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,528.0,528.0
0,510.8222222222222,519.9333333333333,503.93333333333334,510.0,556.0,524.0,510.0,531.0,492.0,19.0,111.0,40.0,520.0,569.0,528.0,514.0,514.0,514.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,520.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,510.0,510.0,531.0,546.0,546.0,556.0,556.0,556.0,556.0,563.0,563.0,563.0,569.0,569.0,569.0,569.0,561.0,561.0,561.0,561.0,556.0,556.0,492.0,496.0,496.0,503.0,503.0,503.0,503.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,528.0,528.0,528.0,528.0,524.0,524.0
0,511.44444444444446,527.7111111111111,505.75555555555553,513.0,537.0,528.0,510.0,537.0,503.0,19.0,109.0,40.0,520.0,569.0,528.0,517.0,517.0,517.0,516.0,516.0,516.0,520.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,513.0,513.0,556.0,556.0,556.0,563.0,563.0,563.0,569.0,569.0,569.0,569.0,561.0,561.0,561.0,561.0,556.0,556.0,556.0,556.0,537.0,537.0,503.0,503.0,503.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,528.0,528.0,528.0,528.0,524.0,524.0,524.0,524.0,528.0,528.0
0,511.53333333333336,530.8888888888889,506.6666666666667,517.0,526.0,523.0,510.0,526.0,503.0,19.0,109.0,40.0,520.0,569.0,528.0,517.0,516.0,516.0,516.0,520.0,520.0,520.0,520.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,517.0,517.0,556.0,563.0,563.0,563.0,569.0,569.0,569.0,569.0,561.0,561.0,561.0,556.0,556.0,556.0,556.0,537.0,537.0,537.0,526.0,526.0,503.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,528.0,528.0,528.0,524.0,524.0,524.0,524.0,528.0,528.0,528.0,523.0,523.0
0,512.6222222222223,535.4,507.84444444444443,514.0,513.0,510.0,510.0,513.0,510.0,16.0,93.0,40.0,520.0,569.0,528.0,520.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,517.0,517.0,517.0,517.0,514.0,569.0,569.0,569.0,569.0,561.0,561.0,561.0,561.0,556.0,556.0,556.0,556.0,537.0,537.0,537.0,526.0,526.0,526.0,526.0,513.0,512.0,512.0,512.0,512.0,528.0,528.0,528.0,528.0,524.0,524.0,524.0,524.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,510.0
0,512.7777777777778,536.8,508.84444444444443,507.0,489.0,513.0,507.0,489.0,510.0,16.0,80.0,40.0,520.0,569.0,528.0,520.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,517.0,517.0,517.0,517.0,514.0,514.0,507.0,507.0,569.0,561.0,561.0,561.0,561.0,556.0,556.0,556.0,556.0,537.0,537.0,537.0,526.0,526.0,526.0,526.0,513.0,513.0,489.0,489.0,512.0,528.0,528.0,528.0,528.0,524.0,524.0,524.0,524.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,510.0,510.0,513.0,513.0
0,512.8222222222222,536.4444444444445,509.73333333333335,507.0,489.0,513.0,507.0,489.0,510.0,16.0,80.0,40.0,517.0,561.0,528.0,511.0,511.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,517.0,517.0,517.0,517.0,514.0,514.0,507.0,507.0,507.0,507.0,510.0,561.0,561.0,556.0,556.0,556.0,556.0,537.0,537.0,537.0,526.0,526.0,526.0,526.0,513.0,513.0,489.0,489.0,489.0,489.0,486.0,528.0,528.0,524.0,524.0,524.0,524.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,510.0,510.0,513.0,513.0,513.0,513.0,512.0
0,513.1333333333333,535.4,510.9111111111111,510.0,486.0,512.0,507.0,486.0,510.0,16.0,83.0,40.0,517.0,556.0,528.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,517.0,517.0,517.0,517.0,514.0,514.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,556.0,556.0,556.0,556.0,537.0,537.0,537.0,526.0,526.0,526.0,526.0,513.0,513.0,489.0,489.0,489.0,489.0,486.0,486.0,486.0,524.0,524.0,524.0,524.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,510.0,510.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0
0,512.5333333333333,531.9333333333333,512.0222222222222,497.0,459.0,509.0,497.0,459.0,507.0,23.0,110.0,40.0,517.0,556.0,528.0,510.0,513.0,513.0,513.0,517.0,517.0,517.0,517.0,514.0,514.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,500.0,500.0,497.0,556.0,537.0,537.0,537.0,526.0,526.0,526.0,526.0,513.0,513.0,489.0,489.0,489.0,489.0,486.0,486.0,486.0,466.0,466.0,459.0,524.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,510.0,510.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,507.0,507.0,509.0
0,511.75555555555553,527.2444444444444,513.2888888888889,509.0,451.0,511.0,497.0,451.0,507.0,23.0,118.0,36.0,517.0,537.0,528.0,513.0,517.0,517.0,517.0,517.0,514.0,514.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,500.0,500.0,497.0,497.0,497.0,509.0,537.0,526.0,526.0,526.0,526.0,513.0,513.0,489.0,489.0,489.0,489.0,486.0,486.0,486.0,466.0,466.0,459.0,459.0,459.0,451.0,528.0,523.0,523.0,523.0,523.0,510.0,510.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,507.0,507.0,509.0,509.0,509.0,511.0
0,511.1111111111111,521.8,514.4222222222222,502.0,456.0,510.0,497.0,451.0,507.0,23.0,118.0,32.0,517.0,526.0,523.0,517.0,517.0,514.0,514.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,500.0,500.0,497.0,497.0,497.0,509.0,509.0,502.0,502.0,526.0,526.0,513.0,513.0,489.0,489.0,489.0,489.0,486.0,486.0,486.0,466.0,466.0,459.0,459.0,459.0,451.0,451.0,456.0,456.0,523.0,523.0,510.0,510.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,507.0,507.0,509.0,509.0,509.0,511.0,511.0,510.0,510.0
0,510.1777777777778,515.0888888888888,514.5111111111111,502.0,450.0,498.0,497.0,450.0,498.0,23.0,119.0,30.0,514.0,513.0,513.0,514.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,500.0,500.0,497.0,497.0,497.0,509.0,509.0,502.0,502.0,502.0,502.0,502.0,513.0,489.0,489.0,489.0,489.0,486.0,486.0,486.0,466.0,466.0,459.0,459.0,459.0,451.0,451.0,456.0,456.0,456.0,450.0,450.0,510.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,507.0,507.0,509.0,509.0,509.0,511.0,511.0,510.0,510.0,510.0,498.0,498.0
0,509.2888888888889,508.53333333333336,514.1111111111111,504.0,465.0,498.0,497.0,450.0,498.0,23.0,119.0,30.0,510.0,489.0,513.0,507.0,507.0,510.0,510.0,510.0,500.0,500.0,497.0,497.0,497.0,509.0,509.0,502.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,489.0,489.0,486.0,486.0,486.0,466.0,466.0,459.0,459.0,459.0,451.0,451.0,456.0,456.0,456.0,450.0,450.0,450.0,465.0,465.0,513.0,513.0,512.0,512.0,512.0,507.0,507.0,509.0,509.0,509.0,511.0,511.0,510.0,510.0,510.0,498.0,498.0,498.0,498.0,498.0
0,508.75555555555553,502.4,513.4,512.0,477.0,497.0,497.0,450.0,497.0,23.0,119.0,31.0,512.0,486.0,512.0,510.0,510.0,500.0,500.0,497.0,497.0,497.0,509.0,509.0,502.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,512.0,512.0,486.0,486.0,466.0,466.0,459.0,459.0,459.0,451.0,451.0,456.0,456.0,456.0,450.0,450.0,450.0,465.0,465.0,465.0,477.0,477.0,512.0,512.0,507.0,507.0,509.0,509.0,509.0,511.0,511.0,510.0,510.0,510.0,498.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0
0,508.2,496.3333333333333,512.5555555555555,511.0,480.0,504.0,497.0,450.0,497.0,20.0,111.0,31.0,512.0,480.0,511.0,500.0,497.0,497.0,497.0,509.0,509.0,502.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,512.0,512.0,512.0,512.0,511.0,466.0,459.0,459.0,459.0,451.0,451.0,456.0,456.0,456.0,450.0,450.0,450.0,465.0,465.0,465.0,477.0,477.0,477.0,477.0,480.0,507.0,509.0,509.0,509.0,511.0,511.0,510.0,510.0,510.0,498.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,497.0,497.0,504.0
0,508.1333333333333,488.64444444444445,509.8888888888889,509.0,507.0,502.0,502.0,450.0,497.0,20.0,106.0,31.0,512.0,507.0,511.0,509.0,502.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,509.0,509.0,451.0,456.0,456.0,456.0,450.0,450.0,450.0,465.0,465.0,465.0,477.0,477.0,477.0,477.0,480.0,480.0,480.0,480.0,507.0,507.0,511.0,510.0,510.0,510.0,498.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,497.0,497.0,504.0,504.0,504.0,504.0,502.0,502.0
0,508.02222222222224,485.3777777777778,508.3777777777778,508.0,507.0,501.0,502.0,450.0,497.0,20.0,87.0,31.0,512.0,507.0,510.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,508.0,508.0,456.0,450.0,450.0,450.0,465.0,465.0,465.0,477.0,477.0,477.0,477.0,480.0,480.0,480.0,480.0,507.0,507.0,507.0,507.0,507.0,510.0,498.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,497.0,497.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,501.0,501.0
0,507.8222222222222,484.35555555555555,507.1333333333333,509.0,521.0,499.0,502.0,450.0,497.0,20.0,87.0,31.0,512.0,521.0,504.0,502.0,502.0,504.0,504.0,504.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,508.0,508.0,508.0,509.0,450.0,450.0,465.0,465.0,465.0,477.0,477.0,477.0,477.0,480.0,480.0,480.0,480.0,507.0,507.0,507.0,507.0,507.0,507.0,521.0,498.0,498.0,498.0,498.0,498.0,497.0,497.0,497.0,497.0,504.0,504.0,504.0,504.0,502.0,502.0,502.0,501.0,501.0,501.0,499.0
