,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2
0,509.0,511.0,461.0,26.0,32.0,55.0,495.0,490.0,439.0,515.0,510.0,510.0,510.0,510.0,521.0,521.0,521.0,521.0,495.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,509.0,509.0,490.0,492.0,492.0,492.0,492.0,497.0,497.0,497.0,497.0,504.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,511.0,511.0,463.0,456.0,456.0,456.0,456.0,453.0,453.0,453.0,453.0,454.0,454.0,454.0,454.0,454.0,454.0,439.0,439.0,439.0,461.0,461.0,503.93333333333334,500.8666666666667,467.26666666666665,521.0,511.0,463.0
0,523.0,533.0,499.0,28.0,45.0,60.0,495.0,492.0,439.0,510.0,521.0,521.0,521.0,521.0,495.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,523.0,523.0,492.0,497.0,497.0,497.0,497.0,504.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,533.0,533.0,456.0,453.0,453.0,453.0,453.0,454.0,454.0,454.0,454.0,454.0,454.0,439.0,439.0,439.0,461.0,461.0,461.0,461.0,499.0,499.0,505.35555555555555,501.75555555555553,467.8,523.0,533.0,499.0
0,531.0,538.0,550.0,36.0,50.0,111.0,495.0,497.0,439.0,521.0,495.0,495.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,523.0,523.0,523.0,523.0,523.0,531.0,497.0,504.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,533.0,533.0,533.0,533.0,533.0,538.0,453.0,454.0,454.0,454.0,454.0,454.0,454.0,439.0,439.0,439.0,461.0,461.0,461.0,461.0,499.0,499.0,499.0,499.0,499.0,550.0,507.7111111111111,503.2,469.8222222222222,531.0,538.0,550.0
0,518.0,531.0,537.0,36.0,50.0,111.0,495.0,504.0,439.0,495.0,495.0,495.0,495.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,523.0,523.0,523.0,523.0,523.0,531.0,531.0,518.0,518.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,533.0,533.0,533.0,533.0,533.0,538.0,538.0,531.0,531.0,454.0,454.0,454.0,454.0,439.0,439.0,439.0,461.0,461.0,461.0,461.0,499.0,499.0,499.0,499.0,499.0,550.0,550.0,537.0,537.0,509.3333333333333,504.8,473.5111111111111,531.0,538.0,550.0
0,519.0,516.0,531.0,36.0,50.0,111.0,505.0,508.0,439.0,505.0,505.0,509.0,509.0,509.0,509.0,523.0,523.0,523.0,523.0,523.0,531.0,531.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,508.0,508.0,511.0,511.0,511.0,511.0,533.0,533.0,533.0,533.0,533.0,538.0,538.0,531.0,531.0,531.0,531.0,531.0,516.0,516.0,439.0,439.0,461.0,461.0,461.0,461.0,499.0,499.0,499.0,499.0,499.0,550.0,550.0,537.0,537.0,537.0,537.0,537.0,531.0,531.0,511.6,508.1333333333333,479.6222222222222,531.0,538.0,550.0
0,506.0,510.0,547.0,36.0,50.0,111.0,506.0,510.0,461.0,509.0,523.0,523.0,523.0,523.0,523.0,531.0,531.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,506.0,506.0,506.0,511.0,533.0,533.0,533.0,533.0,533.0,538.0,538.0,531.0,531.0,531.0,531.0,531.0,516.0,516.0,516.0,516.0,510.0,510.0,510.0,461.0,499.0,499.0,499.0,499.0,499.0,550.0,550.0,537.0,537.0,537.0,537.0,537.0,531.0,531.0,531.0,531.0,547.0,547.0,547.0,512.6666666666666,510.8,486.5777777777778,531.0,538.0,550.0
0,513.0,506.0,555.0,36.0,48.0,116.0,506.0,506.0,499.0,523.0,523.0,531.0,531.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,533.0,533.0,538.0,538.0,531.0,531.0,531.0,531.0,531.0,516.0,516.0,516.0,516.0,510.0,510.0,510.0,510.0,510.0,510.0,506.0,499.0,499.0,550.0,550.0,537.0,537.0,537.0,537.0,537.0,531.0,531.0,531.0,531.0,547.0,547.0,547.0,547.0,547.0,547.0,555.0,512.2666666666667,512.5333333333333,493.8888888888889,531.0,538.0,555.0
0,512.0,507.0,567.0,36.0,41.0,128.0,506.0,506.0,531.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,512.0,512.0,531.0,531.0,531.0,531.0,516.0,516.0,516.0,516.0,510.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,507.0,507.0,537.0,537.0,537.0,537.0,531.0,531.0,531.0,531.0,547.0,547.0,547.0,547.0,547.0,547.0,555.0,555.0,555.0,555.0,567.0,567.0,512.4444444444445,514.1777777777778,505.26666666666665,519.0,531.0,567.0
0,523.0,506.0,545.0,36.0,34.0,128.0,506.0,506.0,531.0,519.0,519.0,519.0,519.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,523.0,523.0,516.0,516.0,516.0,516.0,510.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,506.0,506.0,531.0,531.0,531.0,531.0,547.0,547.0,547.0,547.0,547.0,547.0,555.0,555.0,555.0,555.0,567.0,567.0,567.0,567.0,545.0,545.0,512.1333333333333,515.0222222222222,514.4222222222222,523.0,516.0,567.0
0,508.0,511.0,501.0,36.0,34.0,128.0,506.0,506.0,501.0,506.0,506.0,506.0,506.0,506.0,506.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,511.0,511.0,547.0,547.0,547.0,547.0,547.0,547.0,555.0,555.0,555.0,555.0,567.0,567.0,567.0,567.0,545.0,545.0,545.0,545.0,501.0,501.0,513.9555555555555,515.4222222222222,520.5555555555555,523.0,511.0,567.0
0,493.0,513.0,479.0,38.0,32.0,128.0,493.0,506.0,479.0,506.0,506.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,508.0,508.0,508.0,508.0,493.0,493.0,510.0,510.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,513.0,513.0,547.0,547.0,555.0,555.0,555.0,555.0,567.0,567.0,567.0,567.0,545.0,545.0,545.0,545.0,501.0,501.0,501.0,501.0,479.0,479.0,514.0,515.9555555555555,524.4222222222222,523.0,513.0,567.0
0,499.0,508.0,454.0,38.0,32.0,113.0,493.0,506.0,454.0,513.0,513.0,512.0,512.0,512.0,512.0,523.0,523.0,523.0,523.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,493.0,499.0,499.0,506.0,506.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,508.0,508.0,555.0,555.0,567.0,567.0,567.0,567.0,545.0,545.0,545.0,545.0,501.0,501.0,501.0,501.0,479.0,479.0,479.0,479.0,454.0,454.0,512.9333333333333,515.9777777777778,525.4,523.0,513.0,567.0
0,502.0,502.0,461.0,38.0,36.0,113.0,493.0,502.0,454.0,512.0,512.0,523.0,523.0,523.0,523.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,502.0,502.0,507.0,507.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,502.0,502.0,567.0,567.0,545.0,545.0,545.0,545.0,501.0,501.0,501.0,501.0,479.0,479.0,479.0,479.0,454.0,454.0,454.0,454.0,461.0,461.0,511.24444444444447,513.9777777777778,522.5555555555555,523.0,513.0,567.0
0,491.0,511.0,477.0,32.0,29.0,113.0,491.0,502.0,454.0,523.0,523.0,508.0,508.0,508.0,508.0,493.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,491.0,491.0,506.0,506.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,511.0,511.0,545.0,545.0,501.0,501.0,501.0,501.0,479.0,479.0,479.0,479.0,454.0,454.0,454.0,454.0,461.0,461.0,461.0,461.0,477.0,477.0,508.53333333333336,511.4,517.6222222222223,523.0,513.0,545.0
0,504.0,508.0,498.0,32.0,29.0,113.0,491.0,502.0,454.0,508.0,508.0,493.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,504.0,504.0,511.0,511.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,508.0,508.0,501.0,501.0,479.0,479.0,479.0,479.0,454.0,454.0,454.0,454.0,461.0,461.0,461.0,461.0,477.0,477.0,477.0,477.0,498.0,498.0,506.7111111111111,509.4888888888889,513.2222222222222,508.0,513.0,501.0
0,509.0,503.0,481.0,32.0,14.0,113.0,491.0,502.0,454.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,504.0,504.0,504.0,509.0,509.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,503.0,503.0,479.0,479.0,479.0,454.0,454.0,454.0,454.0,461.0,461.0,461.0,461.0,477.0,477.0,477.0,477.0,498.0,498.0,498.0,481.0,481.0,505.9555555555556,508.4,510.1333333333333,509.0,513.0,498.0
0,497.0,499.0,484.0,32.0,14.0,113.0,491.0,499.0,454.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,497.0,497.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,499.0,499.0,454.0,454.0,454.0,461.0,461.0,461.0,461.0,477.0,477.0,477.0,477.0,498.0,498.0,498.0,481.0,481.0,481.0,481.0,484.0,484.0,505.1111111111111,507.3333333333333,505.1111111111111,509.0,511.0,498.0
0,509.0,489.0,468.0,32.0,24.0,113.0,491.0,489.0,461.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,509.0,509.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,489.0,489.0,461.0,461.0,461.0,477.0,477.0,477.0,477.0,498.0,498.0,498.0,481.0,481.0,481.0,481.0,484.0,484.0,484.0,484.0,468.0,468.0,504.84444444444443,505.9111111111111,498.8,509.0,511.0,498.0
0,518.0,492.0,443.0,32.0,24.0,124.0,491.0,489.0,443.0,491.0,491.0,491.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,509.0,509.0,509.0,509.0,518.0,518.0,511.0,511.0,511.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,489.0,489.0,489.0,489.0,492.0,492.0,477.0,477.0,477.0,498.0,498.0,498.0,481.0,481.0,481.0,481.0,484.0,484.0,484.0,484.0,468.0,468.0,468.0,468.0,443.0,443.0,504.8888888888889,504.53333333333336,489.9555555555556,518.0,511.0,498.0
0,510.0,489.0,447.0,32.0,24.0,102.0,497.0,489.0,443.0,504.0,504.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,509.0,509.0,509.0,509.0,518.0,518.0,518.0,518.0,510.0,510.0,508.0,508.0,503.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,492.0,489.0,489.0,498.0,498.0,481.0,481.0,481.0,481.0,484.0,484.0,484.0,484.0,468.0,468.0,468.0,468.0,443.0,443.0,443.0,443.0,447.0,447.0,505.06666666666666,503.06666666666666,479.1111111111111,518.0,508.0,498.0
0,507.0,493.0,476.0,27.0,24.0,58.0,497.0,489.0,443.0,509.0,509.0,497.0,497.0,497.0,497.0,509.0,509.0,509.0,509.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,510.0,507.0,503.0,503.0,499.0,499.0,499.0,499.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,492.0,489.0,489.0,489.0,489.0,489.0,493.0,481.0,481.0,484.0,484.0,484.0,484.0,468.0,468.0,468.0,468.0,443.0,443.0,443.0,443.0,447.0,447.0,447.0,447.0,447.0,476.0,503.84444444444443,501.64444444444445,471.0444444444444,518.0,503.0,484.0
0,501.0,499.0,516.0,27.0,24.0,73.0,497.0,489.0,443.0,497.0,497.0,509.0,509.0,509.0,509.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,501.0,501.0,499.0,499.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,492.0,489.0,489.0,489.0,489.0,489.0,493.0,493.0,493.0,499.0,499.0,484.0,484.0,468.0,468.0,468.0,468.0,443.0,443.0,443.0,443.0,447.0,447.0,447.0,447.0,447.0,476.0,476.0,476.0,516.0,516.0,503.4888888888889,500.31111111111113,470.6,518.0,499.0,516.0
0,489.0,519.0,507.0,29.0,30.0,73.0,489.0,489.0,443.0,509.0,518.0,518.0,518.0,518.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,501.0,501.0,501.0,501.0,501.0,489.0,489.0,489.0,492.0,492.0,492.0,492.0,489.0,489.0,489.0,489.0,489.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,499.0,519.0,519.0,468.0,443.0,443.0,443.0,443.0,447.0,447.0,447.0,447.0,447.0,476.0,476.0,476.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,503.7111111111111,499.75555555555553,474.8666666666667,518.0,519.0,516.0
0,515.0,520.0,505.0,29.0,31.0,73.0,489.0,489.0,443.0,518.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,501.0,501.0,501.0,501.0,501.0,489.0,489.0,489.0,489.0,515.0,515.0,492.0,489.0,489.0,489.0,489.0,489.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,499.0,519.0,519.0,519.0,519.0,520.0,520.0,443.0,447.0,447.0,447.0,447.0,447.0,476.0,476.0,476.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,505.0,505.0,503.9111111111111,500.9111111111111,479.3333333333333,518.0,520.0,516.0
0,511.0,527.0,509.0,29.0,38.0,73.0,489.0,489.0,447.0,510.0,510.0,507.0,507.0,507.0,501.0,501.0,501.0,501.0,501.0,489.0,489.0,489.0,489.0,515.0,515.0,515.0,515.0,511.0,511.0,489.0,489.0,493.0,493.0,493.0,499.0,499.0,499.0,499.0,499.0,519.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,527.0,527.0,447.0,447.0,476.0,476.0,476.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,509.0,509.0,505.1333333333333,502.6222222222222,483.06666666666666,515.0,527.0,516.0
0,507.0,528.0,520.0,29.0,39.0,77.0,489.0,493.0,476.0,507.0,501.0,501.0,501.0,501.0,501.0,489.0,489.0,489.0,489.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,507.0,507.0,493.0,499.0,499.0,499.0,499.0,499.0,519.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,528.0,528.0,476.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,520.0,520.0,506.44444444444446,504.15555555555557,485.93333333333334,515.0,528.0,520.0
0,516.0,523.0,513.0,29.0,39.0,77.0,489.0,499.0,505.0,501.0,501.0,489.0,489.0,489.0,489.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,516.0,516.0,499.0,499.0,519.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,528.0,528.0,528.0,528.0,523.0,523.0,516.0,516.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,520.0,520.0,520.0,520.0,513.0,513.0,506.8888888888889,505.93333333333334,488.3333333333333,516.0,528.0,520.0
0,500.0,518.0,542.0,29.0,39.0,99.0,489.0,518.0,505.0,489.0,489.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,516.0,516.0,516.0,516.0,500.0,500.0,519.0,519.0,520.0,520.0,520.0,520.0,527.0,527.0,527.0,527.0,528.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,518.0,518.0,507.0,507.0,505.0,505.0,505.0,505.0,509.0,509.0,509.0,509.0,520.0,520.0,520.0,520.0,513.0,513.0,513.0,513.0,542.0,542.0,507.3333333333333,507.6666666666667,492.3333333333333,516.0,528.0,542.0
0,518.0,514.0,563.0,29.0,39.0,120.0,500.0,514.0,505.0,515.0,515.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,516.0,516.0,516.0,516.0,500.0,500.0,500.0,500.0,518.0,518.0,520.0,520.0,527.0,527.0,527.0,527.0,528.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,518.0,518.0,518.0,518.0,514.0,514.0,505.0,505.0,509.0,509.0,509.0,509.0,520.0,520.0,520.0,520.0,513.0,513.0,513.0,513.0,542.0,542.0,542.0,542.0,563.0,563.0,507.8666666666667,509.6222222222222,499.1333333333333,518.0,528.0,563.0
0,517.0,514.0,601.0,29.0,39.0,158.0,500.0,514.0,509.0,511.0,511.0,507.0,507.0,507.0,507.0,516.0,516.0,516.0,516.0,500.0,500.0,500.0,500.0,518.0,518.0,518.0,518.0,517.0,517.0,527.0,527.0,528.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,514.0,514.0,509.0,509.0,520.0,520.0,520.0,520.0,513.0,513.0,513.0,513.0,542.0,542.0,542.0,542.0,563.0,563.0,563.0,563.0,601.0,601.0,508.22222222222223,511.7111111111111,510.3777777777778,518.0,528.0,601.0
0,505.0,507.0,609.0,29.0,39.0,162.0,500.0,507.0,513.0,507.0,507.0,507.0,516.0,516.0,516.0,516.0,500.0,500.0,500.0,500.0,518.0,518.0,518.0,518.0,517.0,517.0,517.0,505.0,505.0,528.0,528.0,528.0,523.0,523.0,523.0,523.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,507.0,507.0,520.0,520.0,520.0,513.0,513.0,513.0,513.0,542.0,542.0,542.0,542.0,563.0,563.0,563.0,563.0,601.0,601.0,601.0,609.0,609.0,507.8,512.9333333333333,521.1777777777778,518.0,528.0,609.0
0,505.0,501.0,584.0,29.0,35.0,133.0,500.0,501.0,513.0,516.0,516.0,516.0,500.0,500.0,500.0,500.0,518.0,518.0,518.0,518.0,517.0,517.0,517.0,505.0,505.0,505.0,505.0,505.0,505.0,523.0,523.0,523.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,501.0,501.0,513.0,513.0,513.0,542.0,542.0,542.0,542.0,563.0,563.0,563.0,563.0,601.0,601.0,601.0,609.0,609.0,609.0,609.0,584.0,584.0,507.35555555555555,514.2666666666667,534.4666666666667,518.0,523.0,609.0
0,524.0,499.0,555.0,35.0,29.0,104.0,500.0,499.0,542.0,500.0,500.0,500.0,500.0,518.0,518.0,518.0,518.0,517.0,517.0,517.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,524.0,524.0,518.0,518.0,518.0,518.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,501.0,501.0,501.0,499.0,499.0,542.0,542.0,542.0,542.0,563.0,563.0,563.0,563.0,601.0,601.0,601.0,609.0,609.0,609.0,609.0,584.0,584.0,584.0,555.0,555.0,508.06666666666666,514.7111111111111,540.3777777777777,524.0,518.0,609.0
0,525.0,499.0,540.0,36.0,29.0,104.0,505.0,499.0,540.0,518.0,518.0,518.0,518.0,517.0,517.0,517.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,524.0,524.0,524.0,524.0,525.0,525.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,499.0,499.0,563.0,563.0,563.0,563.0,601.0,601.0,601.0,609.0,609.0,609.0,609.0,584.0,584.0,584.0,555.0,555.0,555.0,555.0,540.0,540.0,510.15555555555557,514.7111111111111,543.1777777777778,525.0,514.0,609.0
0,503.0,508.0,509.0,36.0,29.0,104.0,503.0,499.0,509.0,517.0,517.0,517.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,524.0,524.0,524.0,524.0,525.0,525.0,525.0,525.0,503.0,503.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,508.0,508.0,601.0,601.0,601.0,609.0,609.0,609.0,609.0,584.0,584.0,584.0,555.0,555.0,555.0,555.0,540.0,540.0,540.0,540.0,509.0,509.0,512.1111111111111,513.7777777777778,544.5333333333333,525.0,514.0,609.0
0,498.0,510.0,486.0,27.0,29.0,123.0,498.0,499.0,486.0,505.0,505.0,505.0,505.0,505.0,505.0,524.0,524.0,524.0,524.0,525.0,525.0,525.0,525.0,503.0,503.0,503.0,503.0,498.0,498.0,507.0,507.0,507.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,508.0,508.0,508.0,508.0,510.0,510.0,609.0,609.0,609.0,584.0,584.0,584.0,555.0,555.0,555.0,555.0,540.0,540.0,540.0,540.0,509.0,509.0,509.0,509.0,486.0,486.0,511.4,512.8222222222222,543.8222222222222,525.0,510.0,609.0
0,485.0,509.0,479.0,40.0,29.0,130.0,485.0,499.0,479.0,505.0,505.0,524.0,524.0,524.0,524.0,525.0,525.0,525.0,525.0,503.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,498.0,485.0,501.0,501.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,509.0,584.0,584.0,555.0,555.0,555.0,555.0,540.0,540.0,540.0,540.0,509.0,509.0,509.0,509.0,486.0,486.0,486.0,486.0,486.0,479.0,509.8666666666667,511.44444444444446,541.7111111111111,525.0,510.0,584.0
0,478.0,505.0,470.0,47.0,29.0,139.0,478.0,499.0,470.0,524.0,524.0,524.0,525.0,525.0,525.0,525.0,503.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,498.0,485.0,485.0,485.0,478.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,505.0,555.0,555.0,555.0,540.0,540.0,540.0,540.0,509.0,509.0,509.0,509.0,486.0,486.0,486.0,486.0,486.0,479.0,479.0,479.0,470.0,508.15555555555557,510.1111111111111,539.0222222222222,525.0,510.0,555.0
0,504.0,504.0,473.0,47.0,24.0,139.0,478.0,499.0,470.0,525.0,525.0,525.0,503.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,498.0,485.0,485.0,485.0,478.0,478.0,478.0,504.0,504.0,499.0,499.0,499.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,505.0,505.0,505.0,504.0,504.0,540.0,540.0,540.0,509.0,509.0,509.0,509.0,486.0,486.0,486.0,486.0,486.0,479.0,479.0,479.0,470.0,470.0,470.0,473.0,473.0,506.3333333333333,508.24444444444447,535.0222222222222,525.0,510.0,540.0
0,516.0,503.0,484.0,47.0,19.0,139.0,478.0,503.0,470.0,503.0,503.0,503.0,498.0,498.0,498.0,498.0,498.0,485.0,485.0,485.0,478.0,478.0,478.0,504.0,504.0,504.0,504.0,516.0,516.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,503.0,503.0,509.0,509.0,509.0,486.0,486.0,486.0,486.0,486.0,479.0,479.0,479.0,470.0,470.0,470.0,473.0,473.0,473.0,473.0,484.0,484.0,506.5111111111111,506.73333333333335,530.6666666666666,516.0,510.0,509.0
0,521.0,496.0,488.0,47.0,18.0,139.0,478.0,496.0,470.0,498.0,498.0,498.0,498.0,485.0,485.0,485.0,478.0,478.0,478.0,504.0,504.0,504.0,504.0,516.0,516.0,516.0,516.0,521.0,521.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,496.0,496.0,486.0,486.0,486.0,486.0,479.0,479.0,479.0,470.0,470.0,470.0,473.0,473.0,473.0,473.0,484.0,484.0,484.0,484.0,488.0,488.0,507.35555555555555,505.26666666666665,524.7555555555556,521.0,510.0,488.0
0,520.0,490.0,496.0,47.0,20.0,139.0,478.0,490.0,470.0,485.0,485.0,478.0,478.0,478.0,504.0,504.0,504.0,504.0,516.0,516.0,516.0,516.0,521.0,521.0,521.0,521.0,521.0,520.0,520.0,509.0,509.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,496.0,496.0,496.0,496.0,496.0,490.0,490.0,479.0,479.0,470.0,470.0,470.0,473.0,473.0,473.0,473.0,484.0,484.0,484.0,484.0,488.0,488.0,488.0,488.0,488.0,496.0,496.0,507.7111111111111,503.0,514.2444444444444,521.0,509.0,496.0
